,DB
2,0.9592430327187685
3,0.8483355858386279
4,0.9328896624083188
5,1.0732358815861234
6,1.0850227576294564
7,1.1387808776865171
8,1.1471423538796484
9,1.1585841670559693
10,1.0992220331237186
11,1.130627869096589
12,1.1786327974119712
13,1.1993281724035767
14,1.1949662028680346
