,DB
2,0.9486614334901087
3,0.7277952163828413
4,0.8399453683572583
5,0.9937106286162098
6,1.0779049950616661
7,1.0090970207744718
8,1.0042447471941995
9,1.0251542022730762
10,1.0072642495027013
11,1.0236839645638172
12,1.0240703109316438
13,1.0963589734450032
14,1.062852342986847
