,DB
2,1.014864124235824
3,1.1583587497295564
4,1.1528739613506742
5,1.1515456784470057
6,1.1192065900529917
7,1.0422071800845827
8,1.07459610764174
9,1.0851014933156016
10,1.052214705192283
11,1.0260928912243552
12,1.089368838336499
13,1.1163419662015508
14,1.1476318498468518
