,DB
2,0.8803448475282744
3,0.8699011034995316
4,0.8866695089157499
5,0.990294613606513
6,1.0568475998411935
7,1.1044778113182014
8,1.15240487360856
9,1.1380566371697152
10,1.1149662149390505
11,1.0916011198584474
12,1.1387629941646165
13,1.1494900796602694
14,1.1402614409465763
