,DB
2,1.014864124235824
3,1.1571552330413282
4,1.1528739613506744
5,1.157404391702287
6,1.1107541789362925
7,1.0464435864393782
8,1.0832992363142246
9,1.053743623572134
10,1.0553075748100593
11,1.075846528915447
12,1.1144727914728376
13,1.1423600816097155
14,1.166676203445028
