,DB
2,0.852629991118314
3,0.9352741691204218
4,1.0029744871320094
5,1.1543873403292122
6,1.057372616474142
7,1.140375346313499
8,1.2120060373823485
9,1.201648721325305
10,1.2718848999467762
11,1.2505315789793288
12,1.2657035032124482
13,1.301838426083434
14,1.2246434990571735
