,DB
2,0.8358050739887203
3,1.281662663927115
4,1.1664658102686465
5,1.2149682084453315
6,1.163686802114661
7,1.3039557356923825
8,1.051152446311403
9,1.3025777961316765
10,1.243472022808911
11,1.042826502822262
12,1.0866248386479513
13,1.103439327199666
14,1.0591676088505604
