,DB
2,1.1631057779761467
3,1.055698583930926
4,1.0960480989272496
5,1.1801164365083756
6,1.2003050103575874
7,1.0882083332504637
8,1.135535484137236
9,1.1465539453342477
10,1.1074299524184323
11,1.1518104180490782
12,1.1550067826780464
13,1.2231554070025146
14,1.241099848259297
