,DB
2,0.8466312992967285
3,1.1043697740401288
4,1.1410378748223253
5,1.1445284104090212
6,1.2580270655668935
7,1.1026618568123294
8,1.1026627560152178
9,1.0846290971955996
10,1.1275530662456164
11,1.0918252936719484
12,1.0794839933681675
13,1.172967141253932
14,1.097512210500545
