,DB
2,1.1074421143839188
3,1.1807596743335314
4,1.0841526312140277
5,1.041116472041225
6,1.1088985090720844
7,1.175356881087311
8,1.2219096966417031
9,1.2263453686846157
10,1.2725529344519524
11,1.2026967344934347
12,1.2712704657261096
13,1.1705148573182762
14,1.2381353397108898
