,DB
2,0.5646668874995749
3,0.8350060010077346
4,0.7839108224123552
5,0.6303297372037937
6,0.7664630087532487
7,0.7253586230434527
8,0.7745517390835349
9,0.7331087177240385
10,0.7604122302432734
11,0.7493438871343692
12,0.6735676930132439
13,0.6812622492515198
14,0.5472132903209818
