date,Temperature (F)
2016-01-01,31.118000000000087
2016-01-02,30.794000000000075
2016-01-03,31.082000000000015
2016-01-04,36.01400000000003
2016-01-05,40.29800000000002
2016-01-06,42.314000000000036
2016-01-07,44.924000000000014
2016-01-08,45.788000000000046
2016-01-09,41.48600000000007
2016-01-10,46.07600000000009
2016-01-11,46.18399999999999
2016-01-12,47.96600000000001
2016-01-13,50.03600000000007
2016-01-14,42.044000000000075
2016-01-15,43.088000000000044
2016-01-16,48.92000000000006
2016-01-17,47.3
2016-01-18,50.59400000000008
2016-01-19,45.28399999999999
2016-01-20,45.01400000000003
2016-01-21,56.516000000000005
2016-01-22,54.48200000000001
2016-01-23,48.36200000000006
2016-01-24,46.274000000000015
2016-01-25,53.52800000000006
2016-01-26,55.616000000000014
2016-01-27,55.04000000000002
2016-01-28,52.91600000000001
2016-01-29,47.60600000000003
2016-01-30,42.188000000000045
2016-01-31,41.342
2016-02-01,40.37000000000006
2016-02-02,42.854000000000056
2016-02-03,42.54800000000002
2016-02-04,48.938000000000045
2016-02-05,51.49400000000007
2016-02-06,50.018000000000086
2016-02-07,60.044000000000075
2016-02-08,58.406000000000034
2016-02-09,61.736000000000075
2016-02-10,58.01000000000008
2016-02-11,55.99400000000007
2016-02-12,55.36400000000003
2016-02-13,51.22400000000002
2016-02-14,53.11400000000003
2016-02-15,54.87800000000007
2016-02-16,52.30400000000006
2016-02-17,61.592
2016-02-18,53.83399999999999
2016-02-19,47.24600000000005
2016-02-20,48.14600000000005
2016-02-21,48.47000000000006
2016-02-22,48.16400000000003
2016-02-23,56.42600000000009
2016-02-24,56.12000000000006
2016-02-25,60.54800000000003
2016-02-26,57.88399999999999
2016-02-27,53.74400000000007
2016-02-28,49.64000000000002
2016-03-01,55.13000000000004
2016-03-02,55.97600000000009
2016-03-03,56.31800000000008
2016-03-04,60.242
2016-03-05,57.524000000000015
2016-03-06,54.68000000000004
2016-03-07,47.55200000000008
2016-03-08,46.022000000000034
2016-03-09,55.004000000000055
2016-03-10,54.68000000000004
2016-03-11,56.858000000000004
2016-03-12,51.81800000000008
2016-03-13,47.444000000000074
2016-03-14,44.294000000000075
2016-03-15,43.214000000000034
2016-03-16,52.10600000000003
2016-03-17,53.25800000000001
2016-03-18,56.31800000000008
2016-03-19,63.01400000000004
2016-03-20,61.10600000000003
2016-03-21,53.24000000000002
2016-03-22,49.64000000000002
2016-03-23,50.59400000000008
2016-03-24,49.33399999999999
2016-03-25,51.08000000000004
2016-03-26,54.104000000000056
2016-03-27,50.648000000000025
2016-03-28,51.908
2016-03-29,59.91800000000009
2016-03-30,66.12800000000007
2016-03-31,67.892
2016-04-01,68.84600000000006
2016-04-02,67.26200000000006
2016-04-03,65.10200000000009
2016-04-04,62.20400000000005
2016-04-05,58.946000000000055
2016-04-06,66.61400000000003
2016-04-07,79.34000000000003
2016-04-08,78.20600000000003
2016-04-09,70.23200000000003
2016-04-10,62.94199999999999
2016-04-11,60.33200000000002
2016-04-12,59.05400000000006
2016-04-13,53.438000000000045
2016-04-14,52.98800000000004
2016-04-15,55.25600000000003
2016-04-16,64.99400000000009
2016-04-17,72.96800000000009
2016-04-18,81.96800000000009
2016-04-19,82.23800000000006
2016-04-20,80.834
2016-04-21,69.89000000000001
2016-04-22,67.08200000000002
2016-04-23,58.71200000000006
2016-04-24,55.346000000000046
2016-04-25,56.156000000000034
2016-04-26,56.444000000000074
2016-04-27,56.78600000000007
2016-04-28,58.29800000000003
2016-04-29,57.41600000000001
2016-04-30,63.33800000000005
2016-05-01,72.57200000000003
2016-05-02,77.27000000000007
2016-05-03,76.87400000000002
2016-05-04,63.104000000000056
2016-05-05,62.96000000000008
2016-05-06,75.45200000000008
2016-05-07,75.75800000000001
2016-05-08,69.78200000000001
2016-05-09,62.852000000000075
2016-05-10,70.86200000000005
2016-05-11,75.65
2016-05-12,76.53200000000001
2016-05-13,75.56000000000009
2016-05-14,76.01000000000008
2016-05-15,58.748000000000026
2016-05-16,60.062000000000054
2016-05-17,68.07200000000003
2016-05-18,67.38800000000005
2016-05-19,58.44199999999999
2016-05-20,60.63800000000005
2016-05-21,58.71200000000006
2016-05-22,59.75600000000003
2016-05-23,62.25800000000001
2016-05-24,64.58000000000004
2016-05-25,63.17600000000009
2016-05-26,60.87200000000004
2016-05-27,60.458000000000006
2016-05-28,66.66800000000009
2016-05-29,65.84000000000003
2016-05-30,70.17800000000007
2016-05-31,78.9260000000001
2016-06-01,80.78000000000004
2016-06-02,69.60200000000009
2016-06-03,80.40200000000007
2016-06-04,89.85200000000009
2016-06-05,88.44800000000004
2016-06-06,88.142
2016-06-07,80.38399999999999
2016-06-08,74.75
2016-06-09,68.86400000000003
2016-06-10,59.522000000000034
2016-06-11,64.59800000000003
2016-06-12,70.07000000000006
2016-06-13,68.84600000000006
2016-06-14,55.83200000000002
2016-06-15,57.038000000000046
2016-06-16,61.05200000000008
2016-06-17,66.00200000000008
2016-06-18,65.01200000000006
2016-06-19,70.28600000000007
2016-06-20,74.3180000000001
2016-06-21,72.05000000000001
2016-06-22,72.78800000000004
2016-06-23,71.63600000000008
2016-06-24,66.63200000000002
2016-06-25,73.70600000000003
2016-06-26,84.542
2016-06-27,83.984
2016-06-28,79.08800000000005
2016-06-29,76.74800000000002
2016-06-30,75.11000000000008
2016-07-01,75.18200000000002
2016-07-02,79.37600000000009
2016-07-03,77.18000000000004
2016-07-04,70.68200000000002
2016-07-05,72.21200000000006
2016-07-06,76.19000000000003
2016-07-07,74.642
2016-07-08,68.09000000000003
