date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-07-17,100815,98525,97319,94288,88164,81992,77289,73985,71830,70859,71846,75140,78982,84445,90271,95905,101119,105651,109157,112092,113991,114478,114278,113313,0
2015-07-29,115529,112321,109585,104809,96930,89291,83693,79504,77046,75850,76600,79891,83625,88258,93459,99060,104494,108733,112051,115318,116959,116892,116620,114929,6
2015-08-14,106101,102770,101690,97050,89724,82747,77694,74186,71668,70455,71329,75127,79260,83201,87968,93222,98081,102979,107142,110509,112888,114321,113984,111978,7
2016-07-20,108532,105026,101305,98020,92320,85630,80293,76309,73694,72365,72980,75252,78069,82277,86981,92105,97523,102718,107217,110874,113267,115022,115706,115316,4
2016-07-21,113331,109968,106807,103943,98020,91548,86062,81875,78844,77190,77307,79578,82792,87383,93125,99244,104969,109646,113337,115923,116958,117207,116574,115407,1
2016-08-04,112012,108627,106084,102126,95290,89058,83753,79572,76656,75207,75586,78334,81636,85224,90333,96092,102021,107266,111077,113965,115295,115501,114761,113458,8
2016-08-10,109601,106118,103938,99847,92931,86913,81958,78030,75256,73901,74548,77636,81265,84967,89318,94875,100816,105904,110223,113283,114812,115429,115048,113516,2
2017-07-19,109804,105990,102381,98899,92346,85927,80616,76595,73796,72381,72914,74971,78030,83102,88464,93815,99567,104674,109327,112578,114415,115198,115130,114015,4
2017-07-21,115694,112282,109067,105370,98396,92003,86232,81774,78704,76896,76884,78959,81999,86556,91263,96150,101525,106631,110087,112940,113998,114165,113109,111377,5
2018-06-30,115691,112266,108484,105799,99804,93154,86139,81932,78652,76453,75388,74893,75881,80935,87677,94382,99228,103643,107111,109641,111304,112338,112401,111129,3
2019-07-19,112150,109369,106427,103159,97988,91734,86478,82710,80150,78644,78839,80973,83707,88312,93579,98679,104141,108960,112694,115296,116092,116600,116277,115160,1
