date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-07-05,32703,33125,33206,32732,31490,30676,29545,28679,27265,25666,24277,23275,22819,22697,22697,22531,23154,24252,25419,26308,27216,27838,28259,29178,8
2015-07-06,30418,31285,31817,31803,31181,31055,30257,28294,26116,24355,23574,22774,22485,22902,23982,25629,27435,28903,29792,30933,31130,31577,32417,33397,9
2015-07-09,31818,32282,32625,32436,31915,32169,31316,28981,26653,24828,23794,23480,23216,23263,23756,24883,26611,27851,28776,29339,29548,29566,29905,30203,4
2015-08-09,31728,32220,32558,32164,31056,31173,30025,27996,26067,24413,23165,22250,21779,21756,22217,22145,22415,23333,24366,25292,26170,27013,28151,29485,7
2015-08-10,30714,31659,32357,32316,31349,31502,30139,27794,25472,23934,22987,22305,22097,22500,23770,25418,26952,28325,29473,30409,30919,31734,32907,34074,9
2015-09-04,32844,33386,32989,32185,32222,32193,30394,27873,25598,24158,23184,22829,22671,22978,23885,25374,26610,27413,28437,28975,29153,29416,30062,30397,4
2015-09-16,32917,32898,32352,31996,32843,32320,30552,27946,25558,24480,23635,22975,22655,23091,24393,26643,27587,28475,29160,29812,30151,30050,30289,30681,4
2015-09-18,31818,32261,32149,31623,32161,31796,30033,27339,25506,24370,23488,22841,22603,23048,24025,25890,27162,28227,29365,30018,30662,30997,31930,33185,9
2015-10-02,33605,33876,33443,32840,33513,32437,30379,27508,25273,23846,22660,22273,21951,22230,23201,25553,26408,27626,28586,29380,30009,30584,31557,32290,4
2015-10-03,32976,32939,32485,31776,32126,31040,29396,27234,25160,23646,22443,21836,21416,21054,21228,22046,22394,23740,24846,25659,26297,26901,27300,27848,7
2015-10-17,32381,32523,32079,32231,32136,30989,29529,27437,25365,24045,22935,21896,21452,21426,21740,22712,23180,24302,25389,26236,26789,27183,27636,28347,7
2016-06-06,31160,32213,33089,33282,32622,32174,30965,28171,25547,23593,22418,21757,21762,22156,23452,24712,26232,27263,28221,28971,29638,30179,31060,32065,4
2016-06-08,33106,33707,33927,33783,33360,33406,32105,29356,26782,24845,23830,23126,22789,22993,23874,25163,26552,27388,28410,29019,29589,30168,30730,31795,4
2016-06-09,32425,33203,33515,33391,32659,32356,31102,28510,25988,24074,22860,22169,22013,22241,23405,24881,26465,27516,28238,28803,29082,29266,30018,30655,4
2016-06-18,32347,32922,33166,32949,32350,32318,31567,29316,26799,24851,23540,22638,22096,21989,22077,22268,23387,24519,25620,26699,27640,28642,29372,30510,8
2016-06-19,31373,32111,32637,32794,32477,32417,31805,29653,27163,24976,23567,22805,22174,21859,21702,21761,22645,23930,25471,27254,29160,30957,32593,34043,8
2016-07-04,30573,31740,32295,32581,31934,31482,30696,28737,26514,24773,23636,22768,22245,22140,22620,22604,23145,23839,25045,26096,26897,27654,28596,29365,8
2016-07-05,30238,31192,31777,31740,30941,30337,29270,28000,26137,24521,23332,22855,22562,23004,24436,25726,27127,28023,28852,29724,30388,31020,32139,32882,9
2016-08-27,32797,33401,33357,32654,32199,32028,30507,28492,26397,25221,24094,23300,22851,22833,23220,23774,24310,25797,26653,26690,26823,26985,27654,28477,8
