date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-10-11,44997,43778,42079,39708,37060,34326,31948,30159,28850,28007,27543,27571,28059,28488,30000,32830,35858,39211,42784,46211,49073,51081,52085,51753,6
2016-05-12,52392,50241,49597,47788,43973,39278,35762,33743,32326,31539,31566,33282,36306,37324,38315,39839,41710,43123,44445,46255,47762,49219,50530,50786,9
2016-05-24,48434,47345,47297,46290,43064,39148,36249,34504,33380,32770,32940,34569,37690,39026,40181,41966,44006,45770,47467,49300,50686,51790,52695,52838,4
2016-05-26,52877,51564,51316,50373,46977,43114,40015,37824,36414,35784,36012,37735,40791,42018,42841,44151,45489,46527,47323,47985,48460,48806,49009,48595,8
2016-08-18,47092,46067,45945,44802,42032,39051,36556,35034,34112,33722,34089,35790,38567,39617,41162,43557,46355,48717,50326,51480,52114,52214,52235,51495,4
2016-09-28,43410,43421,43018,40742,37389,33983,31525,30021,28980,28483,28856,30578,33792,34688,35290,37128,39259,41518,43846,46429,48807,50956,52535,52623,10
2016-10-03,45894,45128,44147,41649,38286,34877,32357,30677,29649,29121,29385,31111,34227,35188,35783,37863,40504,43055,45414,47876,49947,51544,52423,51916,10
2016-10-13,52477,51173,49138,46041,42158,38074,35287,33385,32137,31427,31550,33200,36367,37478,37714,39426,41483,43321,45130,47114,48518,49237,49478,48556,9
2017-05-17,48784,47479,47541,46600,43254,39422,36514,34749,33676,33060,33159,34653,37573,38719,39817,41519,43566,45516,47185,48799,50033,51167,52436,52577,4
2017-05-20,52640,50701,50042,48798,46401,43430,40369,37592,35755,34429,33797,33707,34108,34898,37204,39691,41741,43134,44247,45048,45800,46451,46865,46926,7
2017-06-01,52465,50253,49241,47766,44375,40656,37390,35238,33823,32977,33061,34568,37047,38241,39746,41779,44134,46105,47912,49595,50811,51680,52091,52122,4
2017-06-25,48589,47843,46815,46159,43950,41236,38496,36493,34956,34011,33478,33343,33251,33693,35778,38646,41575,44228,46663,48567,49784,51074,52366,53009,1
2017-08-30,47697,46372,45905,43979,40678,37132,34260,32396,31128,30322,30239,31333,33798,34218,35288,38044,41149,43939,46383,48660,50290,51515,52377,52156,5
2017-09-12,50255,48272,47094,44128,40050,36014,33123,31217,30009,29276,29440,30975,34001,34684,35518,37433,39778,42219,44706,47301,49497,51271,52553,52601,5
2017-10-01,46810,45398,44083,41973,39472,36719,34294,32328,31077,30215,29717,29682,30088,30543,32303,35122,38272,41624,44850,47592,49918,51624,52604,52572,6
2017-10-07,52278,50263,48364,45802,43035,39941,37261,35176,33617,32602,32138,32319,33210,34194,35820,38319,40884,43698,46648,49193,50889,52052,52439,51825,1
2018-02-08,45188,47801,48597,48422,47209,44866,42747,41651,41426,41610,42141,43680,46840,51468,52541,50270,47602,44960,42522,40378,38811,37688,37151,37345,2
2018-05-02,44699,44458,45070,44136,41543,38344,35959,34457,33492,33108,33526,35319,38732,39897,40398,41750,43548,45362,47054,48956,50318,51272,51993,51575,4
2018-08-12,49793,48371,47939,46782,44567,42171,39905,38281,36907,36178,35922,36112,36630,37021,39206,42306,45291,48012,49629,50438,51152,51649,51978,52551,4
2018-11-13,48214,49672,49622,49212,47742,45331,43304,42156,41808,41730,42348,43709,46731,51029,52121,51905,51554,50937,49907,48390,47065,45873,45512,46422,0
2018-11-15,43161,46258,47172,47634,46872,45126,43444,42691,42549,42881,43535,45079,48315,52474,52274,48921,45732,42966,40590,38707,37534,36630,36281,36629,2
2019-10-20,48491,47203,45305,43331,40946,38509,36435,34698,33430,32600,32231,32232,32670,33431,34742,37112,39616,42042,44600,47212,49563,51413,52465,52472,5
2019-12-17,46419,48445,48754,48597,47521,45261,43082,41704,41154,41179,41739,43269,46501,51054,52755,51762,50142,48347,46363,44512,43194,42064,41630,42427,0
2020-02-07,43392,46533,48064,48669,48076,46363,44562,43447,43063,43194,43687,44962,47624,51531,52231,49749,46648,44033,41722,39807,38657,37788,37264,37238,2
2020-03-25,48169,46214,45174,43178,40293,37070,34460,32821,31879,31367,31473,32467,34121,35396,36278,37523,38952,41082,43643,46263,48546,50521,52002,52537,5
2020-03-26,51555,49119,48104,45856,42855,39647,36981,35180,33917,33174,33022,33822,35283,36245,37181,38837,40910,43302,45893,48523,50690,52187,52703,52513,1
2020-04-25,52205,49397,47481,45336,42396,39286,36276,33821,32025,30741,29996,29769,29907,30013,31476,33352,35143,36811,38139,39064,39154,39620,40414,40834,3
2020-04-28,47955,46075,45391,44052,41611,38797,36439,34748,33423,32723,32772,33610,35050,36062,37526,39700,42190,44619,46868,48654,50026,51092,51948,52822,4
2020-04-29,52476,50807,50056,48360,45611,42120,39054,37005,35415,34289,33804,32968,33411,33974,34799,35998,37489,38975,40248,41554,42821,43804,44502,44795,7
2020-05-30,52510,49906,47811,46196,43301,40031,37014,34637,33038,31760,31085,31000,31077,31915,34238,37092,40177,43372,46221,48446,50226,51756,52507,52454,1
2020-06-01,46841,45537,44812,44041,41824,38913,36359,34475,33198,32473,32474,33492,34960,36309,38258,40367,42617,44976,47501,49575,51095,52176,52334,51827,4
