date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-07-07,34294,34779,34915,34587,33630,33305,32236,29693,27209,25573,24716,23926,23513,23659,24768,26354,27924,29024,29727,30658,30965,31076,32008,32986,3
2015-07-08,33796,34331,34465,33943,33064,32856,31902,29568,27112,25435,24193,23464,23191,23539,23967,24909,26585,27846,28759,29772,30130,30356,30845,31338,9
2015-07-13,30266,31191,31859,31818,30979,31074,30513,28386,26095,24373,23510,22890,22639,23043,23971,24906,26617,28177,29801,30843,31851,32774,34078,35354,11
2015-07-15,35406,36037,36052,35424,34279,33831,32477,29720,27176,25306,23917,23212,23339,23598,24616,25704,27193,28374,29120,30005,31010,31894,33197,34505,3
2015-07-19,30014,30176,30215,30133,29802,29838,29480,27891,26181,24877,23883,23323,22702,22643,22718,22495,23176,24732,26554,28135,29763,31438,33181,34409,2
2015-07-24,34953,35711,35893,35346,34321,34230,32990,30315,27817,25967,25025,24094,23689,23877,24614,25596,27002,28358,29525,30771,32039,33091,34178,35508,3
2015-07-26,33953,34751,35155,34914,33855,33429,32209,29957,27677,25675,24705,23759,23304,22954,22841,22585,23173,24392,25453,26529,27458,28585,29771,30924,5
2015-07-27,31799,32731,33205,33073,32105,31885,30824,28482,26060,24311,23835,23112,22923,23121,23839,25062,26590,28319,29592,30973,32146,32954,34128,35511,11
2015-08-08,35497,35938,35729,34795,33538,33353,31913,29482,27135,25514,24209,23314,22734,22633,23021,23562,24283,25433,26809,27484,28180,28974,29812,30766,5
2015-08-10,30714,31659,32357,32316,31349,31502,30139,27794,25472,23934,22987,22305,22097,22500,23770,25418,26952,28325,29473,30409,30919,31734,32907,34074,11
2015-08-11,34666,35351,35311,34652,33646,33652,31890,29077,26541,24878,23944,23213,22844,23117,24359,25638,26988,28066,29214,30104,30919,31846,32948,34237,3
2015-08-23,33206,34078,34361,33782,32955,32820,31282,29210,26968,25279,24169,23221,22614,22355,22498,22607,23000,24444,25630,26798,28125,28945,30644,32360,5
2015-09-03,34914,35400,35115,34162,33839,33641,31530,28855,26447,24836,23785,23038,22741,23096,24222,26050,27017,28166,28929,29477,29865,30282,31245,32087,9
2015-09-07,30331,31536,32192,31950,31758,31428,29871,27840,25802,24269,23055,22191,21742,21621,21699,21865,22359,23780,25528,27632,29752,31908,33815,35633,2
2015-09-15,35192,35147,34656,34104,34895,34354,32468,29865,27425,26201,25212,24454,24280,24603,25973,28557,29850,30585,31317,31945,32266,32151,32728,32904,3
2015-09-19,34351,35190,34980,33950,34015,33008,31063,28688,26364,24650,23527,23128,22591,22530,22903,23428,23923,25291,26389,27488,28999,30575,32280,33947,5
2015-09-30,34474,34968,34585,33879,34306,33052,30837,27827,25349,23843,22720,21913,21617,22313,23610,25517,26686,27745,28876,29884,30842,31733,33027,34192,9
2015-10-01,35048,35378,34977,34407,34779,33697,31449,28340,25882,24182,23073,22236,21843,22223,23533,25767,27044,28201,29191,30188,30864,31439,32364,33037,9
2015-10-08,32243,32596,32231,32203,32804,31681,29677,26945,24712,23084,22084,21352,21073,21530,22983,25302,26388,27196,28187,29362,30581,31737,33241,34618,4
2015-10-16,34730,34683,33807,33960,33957,32742,30752,28108,25822,24018,22953,22228,21972,22389,23658,26374,27861,28580,29264,29860,30291,30623,31405,31957,9
2016-06-01,33098,33738,34211,34249,34022,33967,32423,29328,26482,24629,23359,22547,22190,22454,23576,25070,26828,27875,28645,29388,30003,30652,31610,32606,9
2016-06-02,33565,34271,34572,34489,33981,33929,32369,29382,26618,24840,23729,22934,22556,22774,23454,24943,26602,27916,28885,30062,31179,32191,33736,35090,3
2016-06-05,34316,35025,35436,35319,34284,33577,32182,29895,27264,25207,23679,22597,22220,21881,21806,21633,22284,23154,24072,25066,26137,27284,28648,29998,5
2016-06-07,33068,33906,34377,34420,33706,33766,32311,29388,26670,24753,23526,22779,22714,22938,23776,25175,26737,27893,28465,28777,29386,30156,31047,32086,9
2016-07-03,33075,33974,34485,34411,33542,32985,31916,29788,27563,25535,24442,23437,22834,22604,22616,22386,22806,23895,25013,25971,26675,27392,28514,29375,5
2016-07-06,33537,34321,34768,34652,33953,33605,32439,29650,27069,25275,24139,23561,23207,23538,24434,25533,26924,28237,29189,29760,30110,30669,31609,32619,9
2016-07-07,33565,34317,34416,34363,33658,33414,32550,29889,27280,25431,24208,23658,23301,23640,24594,25833,27430,28642,29609,30217,30840,31317,32616,33301,3
2016-07-08,34062,34954,35192,35011,34330,34114,33212,30498,27974,26008,24713,24002,23796,24059,25036,25962,27482,28630,29684,30375,31201,31904,32718,33765,3
2016-07-10,32898,33732,34245,34188,33271,32690,31860,29794,27696,25789,24452,23580,22940,23062,22992,22456,23152,23904,25143,25919,26808,27685,28404,29491,5
2016-07-11,30605,31604,32520,32857,32340,32148,31536,29158,26700,25206,24090,23283,22630,22869,23812,25479,27298,28854,29785,30715,31380,32087,33222,34225,11
2016-07-17,33685,34690,35392,35333,34335,33593,32429,30034,27487,25824,24469,23131,22849,22586,22560,22277,22880,24231,24888,25640,27068,27791,28954,30413,5
2016-07-18,31574,32639,33479,33731,33026,32679,31617,29269,26739,24742,23707,22989,22867,23285,24321,25547,26919,28782,29748,30239,31100,31962,33093,34238,11
2016-08-07,33004,33914,34447,34189,33224,33018,31724,29666,27529,25652,24248,23573,23059,22831,22967,23137,23452,24366,25168,26006,27273,28539,29964,31107,5
2016-08-08,32489,33551,34327,34470,33674,33497,32226,29647,27160,25512,24381,23778,23488,23771,24939,25997,27563,29152,30111,30996,31923,32931,34168,35377,3
2016-08-21,34202,35140,35228,34617,33798,33576,32033,29963,27844,25915,24513,23784,23232,22978,23054,23051,23583,24755,25740,26705,27904,28916,30450,31959,5
2016-08-22,33397,34337,35002,34730,34169,34038,32186,29393,26893,25412,24373,23811,23546,23936,24939,26855,28304,29340,30859,32131,33132,33775,34973,35939,3
