date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-07-11,58895,56277,53832,52111,48757,44945,41603,39103,37255,35962,35185,35182,35265,36075,39199,42961,46804,50282,53053,55303,56943,58099,58805,58674,0
2015-08-31,54748,52851,52098,49492,45495,41272,38150,35985,34634,34015,34204,35879,38951,39600,40864,43967,47642,50951,53313,55249,56734,57816,58887,58695,0
2015-09-21,49347,48470,47640,45146,41630,37943,35150,33308,32189,31650,31998,33766,36988,38006,38757,41342,44506,47822,51201,54412,56822,58567,59313,58609,0
2015-10-12,49860,49154,47347,44848,41751,38410,35630,33851,32616,31935,32017,33630,36280,37451,38410,41306,44702,47982,51238,54544,57005,58668,59148,58225,0
2016-06-08,55598,53494,51396,49408,45409,40836,37117,34556,32906,31982,31913,33137,34957,36755,39543,42950,46650,49887,52531,54773,56576,57915,58568,58193,0
2016-06-25,58912,56673,54392,52980,49912,46341,42994,40511,38684,37538,36957,36975,37117,38347,41634,45530,49084,51923,53788,54752,55789,56664,56562,55421,0
2016-06-26,53843,52023,50817,49794,47284,44276,41476,39366,37781,36624,35869,35680,35471,36449,39770,43671,47460,50904,53679,55859,57290,58201,58730,58637,0
2016-07-26,59380,56878,55294,53329,49757,45674,42392,39956,38414,37552,37578,38686,40396,41391,43551,46595,50229,53938,56888,58910,59458,59626,59134,58322,0
2016-08-26,58617,56343,55417,52804,48526,44372,41096,38846,37245,36278,36219,37707,40672,41329,42295,44594,47697,50860,53362,55595,56872,57105,57344,56146,0
2016-08-31,55389,53594,52978,50183,46099,42093,40771,37995,38623,37471,37486,38382,40142,42180,44374,46688,48756,51503,53480,56000,56610,58857,58575,57774,0
2016-09-14,55401,54122,53340,50662,46667,42732,39631,37616,36214,35486,35599,37444,40513,41312,42446,45494,48919,52138,54771,57117,58468,59221,59380,58303,0
2017-01-07,57850,59662,59395,58961,57980,56182,54718,53796,53319,53266,53559,54299,55603,57235,58665,58840,57523,55274,52472,49364,46395,44030,42578,42484,1
2017-05-26,51084,49513,47326,45059,43183,41112,38975,36994,35700,35103,35335,36865,39554,40937,42585,45028,47917,50675,53062,55391,57356,58861,59315,58150,0
2017-06-07,56500,54156,51909,49978,46108,41880,38223,35725,34115,33149,32991,34106,35798,37609,40314,43456,47186,50562,53498,55991,57643,58911,59647,59260,0
2017-06-08,57644,55429,53208,51220,47278,43010,39360,36752,34861,33679,33488,34505,35958,37451,39860,42657,45742,48580,51350,54151,56349,57792,58594,58226,0
2017-07-09,58298,55669,53646,52341,49411,46149,43025,40484,38526,37147,36284,35968,35646,36164,39193,43115,47304,51276,54440,56830,58186,58801,59274,59330,0
2017-08-02,59561,57422,56100,54390,50852,46991,43686,41290,39646,38665,38573,39772,41785,42619,44240,46509,48931,50780,52058,52712,52706,52585,52410,51950,0
2017-09-05,56706,54596,53532,50554,46413,42235,38938,36682,35179,34217,34168,35575,38328,39201,40773,43701,47224,50831,54331,57552,59277,59305,59000,57909,0
2017-10-10,58670,57049,54577,50905,46669,42553,39307,36904,35317,34280,34127,35329,37956,38858,38442,38651,38986,38993,39111,39556,39794,40079,40422,40054,2
2018-01-02,54199,57027,57318,57274,56380,54452,52594,51219,50518,50239,50385,51235,53353,56170,57810,58350,58968,59160,58725,57931,57334,56965,57026,57875,1
2018-05-14,54508,52725,51910,50633,47284,43274,39975,37817,36544,35800,35999,37584,40388,41623,43159,45201,47767,50123,52444,54816,56759,58160,59088,58869,0
2018-05-15,57450,55173,53998,51838,47590,43280,39994,37722,36200,35319,35192,36665,39352,40393,41737,43752,46190,48813,51556,54287,56560,58378,59232,58422,0
2018-05-25,58725,56610,54706,52771,48985,44781,41258,38737,37027,36115,35883,37133,39391,40991,43515,46656,50247,53621,56254,57790,58280,58764,59194,58776,0
