date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-10-30,39099,39930,39231,37588,35037,32273,30129,28867,28294,28111,28605,30482,33927,35744,36050,36820,37573,37962,38113,38450,38589,38442,38213,37750,0
2015-11-03,38362,39169,38253,36743,34776,31925,29223,27315,26290,25690,25520,26026,28025,31335,32244,32969,34056,35183,36227,37138,38296,39219,39630,39460,4
2015-11-04,39018,39891,39156,37931,35886,32995,30170,28242,27222,26617,26490,27037,29027,32474,33453,34169,35194,36469,37558,38227,39081,39564,39618,39594,1
2015-11-29,39492,40091,39617,39003,38044,36596,34918,33342,32363,31728,31560,31718,32266,33233,34385,35696,36858,37452,37613,37564,37344,37039,37054,37558,7
2015-12-07,33458,35804,36093,35841,34806,32827,30780,29493,29048,29083,29665,31093,34283,38850,39923,38582,37220,36071,35212,34594,34340,34030,33818,34035,6
2015-12-19,36516,39148,39494,39636,39316,38227,36723,35384,34704,34472,34615,35232,36397,38221,39658,39981,38826,37238,35681,34145,32849,32103,31779,31930,3
2016-01-26,34699,36862,37249,36641,35193,32923,30676,29394,28808,28637,28977,30126,33007,37604,39543,39161,39264,39324,39017,38702,38737,38718,39035,40049,2
2016-04-14,35993,36169,37116,36123,33547,30461,28325,27063,26419,26166,26586,28469,32062,33443,33422,34155,34990,35746,36449,37301,38083,38820,39530,39602,4
2016-05-19,39583,39015,39244,38400,35606,32454,30055,28672,27777,27437,27814,29510,32730,34092,34648,35706,36357,36600,36520,36478,36290,36292,36501,36492,0
2016-11-07,37158,38194,37723,36518,34926,32475,30158,28528,27588,27194,27201,27876,30014,33446,34506,35396,36584,37606,38503,39069,39702,39905,39822,39823,1
2016-11-29,39080,40111,39267,38111,36316,33708,31022,29275,28316,27687,27660,28364,30525,34130,35303,35227,35713,36492,37210,37846,38541,38738,38754,38732,1
2016-12-01,36564,38516,38481,38124,36961,34865,32519,31041,30446,30328,30667,31652,34359,38771,39700,38662,37569,36679,35846,35060,34659,34314,34132,34298,6
2016-12-05,38524,39664,39542,38946,37616,35392,32920,31211,30330,30006,30154,31173,33817,37731,39182,38932,39012,38964,38612,38048,37656,37364,37404,37931,2
2016-12-13,37939,39788,39752,39323,38042,35605,32922,31011,30085,29623,29640,30301,32571,36328,37505,37071,37521,37881,37895,37563,37286,37033,36837,37083,2
2016-12-28,38821,40072,39320,38226,36759,34752,32341,30407,29118,28392,28150,28503,29782,31678,32937,33830,34942,36140,37259,38200,39101,39688,39872,39611,1
2017-01-13,38060,39505,39187,38458,36916,34566,32098,30311,29262,28711,28619,29224,31252,34948,36684,36775,37637,38570,39218,39554,39979,40000,39830,39892,1
2017-01-15,38678,39778,39287,38436,37286,35734,33873,32374,31168,30489,30132,30176,30552,31461,32510,33672,35052,35733,36078,36314,36252,35931,35584,35025,7
2017-01-19,38422,40005,39621,38868,37268,34771,32181,30521,29744,29334,29435,30108,32551,36458,38117,37766,37736,37594,36866,35991,35505,34977,34675,34691,0
2017-01-23,33045,35412,35884,35462,34334,32345,30346,29089,28568,28573,29057,30380,33401,38105,39819,38681,37335,36377,35554,34932,34736,34500,34442,34588,6
2017-01-29,34184,36880,37824,38111,37973,37267,36331,35523,35159,35144,35361,35780,36789,38332,39577,39811,38845,37132,35351,34023,32995,32134,31682,31711,3
2017-02-04,37479,39516,39591,39157,38114,36335,34307,32742,31900,31380,31228,31576,32512,34044,35598,37102,38236,38801,38644,37830,36778,35975,35513,35567,7
2017-02-09,39735,40159,39973,38714,36653,33813,31131,29431,28647,28418,28630,29754,32515,37118,38739,38248,37768,37020,36226,35487,35225,34950,34774,34837,0
2017-02-12,39896,39752,39420,38227,36828,34952,32708,30726,29182,28071,27511,27257,27419,28106,28719,30393,32422,34000,35160,36535,37484,37969,38155,38055,5
2017-02-27,33806,35241,36200,35608,34308,32178,29836,28243,27262,26798,26749,27419,29544,33086,34091,34460,35426,36372,37219,37912,38670,39324,39636,39871,4
