,DB
2,0.9486614334901087
3,0.7265291453811763
4,0.8399453683572583
5,0.9937106286162098
6,1.0922524448713105
7,0.9940932795687724
8,1.0454061960778407
9,1.020874883316302
10,1.0573560908666733
11,1.023668556801352
12,1.0183549836125572
13,1.0267421538253387
14,1.0532430320056396
