,DB
2,0.8466312992967285
3,1.1043697740401288
4,1.1411122058621568
5,1.1512544399143199
6,1.2538560245313768
7,1.086178400556194
8,1.1105002851548684
9,1.1147663196460578
10,1.1212595667094327
11,1.0944834659053706
12,1.119437162954796
13,1.144812198701208
14,1.139791558469143
