,DB
2,0.9435076302621717
3,1.0364356404907975
4,1.1424458430188382
5,1.0673172964247886
6,1.197890447145397
7,1.1277671710858226
8,1.1003737770621669
9,1.1800846753767258
10,1.1728479775934937
11,1.1193744503923375
12,1.169473312106854
13,1.163294051833283
14,1.1382799836125108
