,DB
2,0.8756682773276043
3,1.2497350475734954
4,1.193266954297182
5,1.1583755100006103
6,1.2717999464332055
7,1.162094644686441
8,1.1412582915529885
9,1.151037890961285
10,1.1294414997623252
11,1.0767682113572585
12,1.0275222881436092
13,1.058130256179504
14,1.1336679640591212
