,DB
2,1.1945996369707812
3,1.154665688154471
4,1.153002751289951
5,1.2529280385395805
6,1.3572527145238613
7,1.2890601287322843
8,1.2874566198496753
9,1.296482940235585
10,1.3351072562797055
11,1.2360018695790091
12,1.2657617296207302
13,1.2613492113527565
14,1.2532352887535392
