,DB
2,1.014864124235824
3,1.153743334831392
4,1.1528739613506744
5,1.150985867639547
6,1.1107541789362925
7,1.0371778797510003
8,1.0761456141137598
9,1.0867997620212173
10,1.1088961155589767
11,1.0299477296957342
12,1.1089609367003472
13,1.1278750522635774
14,1.1492023411539647
