,DB
2,0.9592430327187685
3,0.8483355858386279
4,0.9328896624083188
5,1.0799692678018342
6,1.0894110357303932
7,1.157044902579191
8,1.2388228438446451
9,1.0779398336359178
10,1.1105584622456992
11,1.0879931074573561
12,1.1585377386841171
13,1.1741732356519365
14,1.2249519842783052
