,DB
2,0.9740151329972268
3,1.1390125783101663
4,1.215583191892319
5,1.1772797318892985
6,1.2649066819018273
7,1.309095558747346
8,1.3215110911706924
9,1.2548023683445966
10,1.3107750423181816
11,1.227434283444068
12,1.2942799315724651
13,1.376442615153779
14,1.3616206187851339
