,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2641.8947368421054,2729.0263157894738,2830.6052631578946,2797.6315789473683,2713.9210526315787,2624.1052631578946,2489.6315789473683,2322.8684210526317,2148.4210526315787,2013.3947368421052,1927.5526315789473,1880.4736842105262,1868.7105263157894,1898.1842105263158,1988.921052631579,2134.578947368421,2299.157894736842,2446.315789473684,2552.1052631578946,2585.657894736842,2578.1052631578946,2547.2894736842104,2509.0526315789475,2483.1315789473683
1,2561.782608695652,2650.014492753623,2800.304347826087,2851.231884057971,2811.144927536232,2721.9710144927535,2562.3478260869565,2348.1304347826085,2160.855072463768,2038.7971014492753,1979.0724637681158,1958.6376811594203,1984.159420289855,2094.2753623188405,2334.536231884058,2654.811594202899,2836.0,2836.695652173913,2819.4057971014495,2786.6231884057975,2750.8115942028985,2718.391304347826,2683.246376811594,2652.6521739130435
2,2777.0588235294117,2818.4117647058824,2793.0588235294117,2714.764705882353,2644.8823529411766,2540.5882352941176,2362.176470588235,2153.294117647059,1975.9411764705883,1851.6470588235295,1770.2941176470588,1723.4705882352941,1707.5882352941176,1727.1764705882354,1771.3529411764707,1877.1764705882354,2032.3529411764707,2168.823529411765,2291.8823529411766,2380.8823529411766,2470.294117647059,2557.5882352941176,2648.529411764706,2746.3529411764707
3,2804.1785714285716,2845.464285714286,2825.3214285714284,2758.3928571428573,2687.0,2597.0714285714284,2379.75,2132.0,1937.892857142857,1818.25,1746.392857142857,1717.357142857143,1753.0357142857142,1874.0714285714287,2063.214285714286,2232.285714285714,2342.8214285714284,2425.285714285714,2498.035714285714,2563.535714285714,2624.3214285714284,2690.035714285714,2745.4285714285716,2807.9285714285716
4,2388.277777777778,2449.3611111111113,2517.5,2603.3611111111113,2623.8611111111113,2507.6111111111113,2314.472222222222,2124.1388888888887,1994.1944444444443,1928.8333333333333,1906.0833333333333,1932.6944444444443,2030.9444444444443,2248.972222222222,2574.8055555555557,2800.3333333333335,2822.5,2771.75,2705.1944444444443,2640.3055555555557,2576.3888888888887,2521.5,2459.5833333333335,2425.3055555555557
5,2610.7179487179487,2696.897435897436,2829.2820512820513,2830.0,2764.025641025641,2687.974358974359,2569.4358974358975,2410.948717948718,2249.6153846153848,2121.6666666666665,2050.0512820512818,2012.5897435897434,2010.5384615384614,2051.4358974358975,2150.4615384615386,2305.74358974359,2477.3076923076924,2625.3333333333335,2718.6923076923076,2740.74358974359,2716.974358974359,2669.2820512820513,2618.6666666666665,2579.153846153846
6,2566.051948051948,2662.090909090909,2806.5194805194806,2830.181818181818,2771.87012987013,2676.805194805195,2506.025974025974,2280.6233766233768,2082.0,1950.8311688311687,1878.1688311688313,1846.2077922077922,1861.3376623376623,1951.4025974025974,2182.5194805194806,2512.12987012987,2700.4545454545455,2693.909090909091,2673.3896103896104,2645.103896103896,2605.5454545454545,2574.6363636363635,2552.3766233766232,2527.064935064935
7,2478.681818181818,2530.7727272727275,2526.7272727272725,2493.4545454545455,2462.0454545454545,2399.181818181818,2199.318181818182,1985.7272727272727,1837.9545454545455,1731.590909090909,1671.9545454545455,1652.6818181818182,1696.409090909091,1829.8181818181818,2037.090909090909,2214.5,2318.5454545454545,2399.681818181818,2471.4545454545455,2544.909090909091,2620.0,2701.9545454545455,2769.4545454545455,2846.0
8,2811.8,2858.5,2822.15,2739.65,2640.45,2532.0,2279.75,2025.2,1842.55,1735.4,1672.85,1648.55,1694.2,1830.4,2055.05,2231.4,2310.05,2357.8,2391.2,2422.45,2449.6,2483.1,2504.85,2529.85
9,2795.8,2808.1,2736.7,2623.2,2523.3,2425.2,2227.7,2023.6,1822.0,1711.4,1643.5,1600.3,1608.7,1647.3999999999999,1709.5,1834.1,1986.1999999999998,2109.5,2164.8,2215.5,2251.7,2279.3,2315.4,2374.8
