,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,31093.75,31351.25,31663.5,31456.625,30735.625,29528.875,27618.375,25452.75,23677.5,22380.875,21612.375,21093.875,20931.625,21300.875,22359.125,23696.0,24741.0,25395.375,26131.25,26899.125,27696.5,28584.875,29690.375,30611.375
1,31303.0,31960.571428571428,32183.0,31668.714285714286,30817.0,29553.571428571428,27469.14285714286,25317.571428571428,23672.285714285714,22431.714285714286,21570.85714285714,21024.0,20897.0,21076.285714285714,21242.285714285714,21474.0,21764.0,21948.0,22049.0,22222.714285714286,22524.0,23041.428571428572,23916.571428571428,24988.428571428572
2,31997.70588235294,32709.941176470587,32857.58823529412,32749.29411764706,31981.823529411766,30310.647058823528,27824.58823529412,25475.058823529413,23886.235294117647,22827.941176470587,22152.470588235294,21860.117647058825,22191.529411764706,23351.882352941175,25185.41176470588,26326.529411764706,26815.941176470587,27271.941176470587,27778.70588235294,28405.529411764706,29065.29411764706,30213.70588235294,31436.352941176472,32661.823529411766
3,31177.05,31961.1,32138.5,31840.3,31057.85,29634.45,27544.85,25436.8,23821.75,22621.15,21769.95,21244.7,21176.25,21510.65,21967.1,22344.4,22808.65,23198.3,23575.25,24113.95,24924.25,26059.25,27283.05,28655.15
4,32272.64285714286,32896.07142857143,32995.42857142857,32591.5,32122.428571428572,31335.64285714286,29667.714285714286,27587.928571428572,25675.214285714286,24205.5,23083.714285714286,22331.64285714286,21979.428571428572,21974.714285714286,22171.214285714286,22533.35714285714,23091.428571428572,23951.214285714286,24797.714285714286,25536.285714285714,26253.071428571428,27069.571428571428,27927.714285714286,28963.928571428572
5,27449.333333333332,28496.666666666668,29295.833333333332,29447.666666666668,29436.333333333332,28891.5,27060.666666666668,24864.5,23112.0,22034.0,21335.333333333332,20960.333333333332,21166.0,22021.166666666668,23340.833333333332,24815.166666666668,25790.5,26519.0,27156.833333333332,27814.0,28576.166666666668,29616.5,30899.166666666668,32175.5
6,30227.545454545456,30991.545454545456,31284.81818181818,31429.81818181818,30733.090909090908,29052.0,26684.363636363636,24455.636363636364,22978.363636363636,22017.545454545456,21419.545454545456,21196.909090909092,21592.272727272728,22871.363636363636,24898.909090909092,25955.090909090908,26438.727272727272,26906.727272727272,27320.18181818182,27833.454545454544,28437.81818181818,29546.363636363636,30677.909090909092,31878.636363636364
7,31812.75,32600.875,32945.625,32663.375,32226.625,31016.5,28525.875,26082.375,24386.25,23168.875,22368.375,21955.5,22147.125,23089.125,24207.0,25206.0,25788.625,26073.25,26159.75,26250.25,26303.375,26730.875,27367.875,28071.125
8,25975.666666666668,26364.0,27856.333333333336,31093.0,31665.333333333332,31476.0,30845.666666666668,29246.333333333332,27206.666666666668,25176.666666666668,23821.0,23147.666666666668,22860.333333333332,22891.333333333332,23562.333333333332,25052.333333333332,27749.666666666668,29075.666666666668,28625.333333333332,28001.0,27466.0,26863.0,26400.666666666668,26236.0
9,30527.2,31111.4,31387.2,31253.0,31228.8,30981.8,29818.0,27689.0,25669.8,24173.8,23252.4,22595.0,22296.6,22700.0,23848.8,25474.4,26924.6,28034.6,28939.8,29768.2,30240.2,30654.0,31539.2,32424.4
10,31948.266666666666,32563.133333333335,32677.733333333334,32717.8,31985.933333333334,30372.133333333335,27890.533333333333,25592.066666666666,24034.466666666667,23003.466666666667,22296.0,21938.133333333335,22162.533333333333,23266.866666666665,25094.533333333333,26197.866666666665,26659.6,26984.2,27244.533333333333,27461.0,27823.8,28640.6,29543.0,30537.6
11,31545.571428571428,31687.0,31675.0,31784.14285714286,30904.428571428572,29090.714285714286,26684.0,24500.571428571428,23182.14285714286,22173.14285714286,21555.428571428572,21309.714285714286,21703.285714285714,22946.428571428572,25200.285714285714,26273.14285714286,26510.85714285714,26815.85714285714,27008.428571428572,27040.285714285714,27135.571428571428,27634.571428571428,28245.85714285714,28824.714285714286
12,32240.222222222223,32767.444444444445,32845.11111111111,32600.555555555555,32429.222222222223,32283.666666666668,30916.11111111111,28292.11111111111,25880.333333333332,24238.555555555555,23146.222222222223,22551.333333333332,22297.666666666668,22584.444444444445,23600.444444444445,25204.444444444445,26561.444444444445,27631.666666666668,28447.333333333332,29026.88888888889,29361.222222222223,29637.555555555555,30233.444444444445,30849.555555555555
