,DB
2,0.852629991118314
3,0.9352741691204218
4,1.0029744871320094
5,1.1558709526876574
6,1.0559240197789055
7,1.1315474728474453
8,1.2042685866545892
9,1.2838893196485421
10,1.2845361054220474
11,1.3254278724131952
12,1.2150660677218612
13,1.243948036909436
14,1.1805387111172283
