,DB
2,1.014864124235824
3,1.154393226176148
4,1.1528739613506742
5,1.1522853722025057
6,1.1198049381845834
7,1.0450024382888117
8,1.0724831582270917
9,1.0524833695498788
10,1.0818004587800456
11,1.0315304302876165
12,1.0844787870086108
13,1.1587018999534437
14,1.128445075184922
