date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-07-02,87106,85142,84173,82404,77086,71479,67323,64587,62873,62138,63253,65794,69326,73047,76123,78943,81634,83930,86153,88073,89456,90025,89977,88840,2
2015-07-03,86617,84035,82697,80747,75547,69890,65701,62852,60966,59757,59940,60735,61883,64948,69386,73575,76766,79045,80973,82617,83892,84849,85395,84955,1
2015-07-05,80122,77235,75163,73266,70980,67902,63897,60809,58759,57506,57221,56964,57347,60406,65280,70697,75485,79724,83357,86119,88217,89997,91034,90976,1
2015-07-08,87774,85566,84684,82651,77091,71420,67593,65069,63466,62952,63900,66601,70209,74415,77787,81125,83513,85499,87222,88581,88844,88550,88336,87661,2
2015-08-20,89436,88296,88387,84158,77858,72527,68767,65953,64292,63752,65004,69064,73332,76077,78660,81102,83296,84712,86072,87586,88302,88697,89016,87997,2
2015-08-21,86397,84916,85042,81491,75575,70221,66461,64166,62757,62355,63578,67320,71307,74566,78323,81733,84762,87058,89432,91232,92254,92808,92753,91540,2
2015-08-22,88912,86290,85886,82249,76757,71624,67507,64592,62655,61736,61874,62815,63832,66574,71259,75821,79421,82449,84786,86580,87473,88060,88029,87248,2
2015-08-23,84934,83052,82747,79199,74333,69679,65961,63057,61433,60380,59998,60450,61023,63534,68197,72695,76232,79225,81738,83915,85505,86704,87569,87735,1
2015-08-24,86127,84485,84110,79926,74249,69266,65739,63400,62105,61782,63168,67149,71503,74691,78043,81341,84248,86332,88277,89991,90979,91481,91483,90520,2
2015-08-25,88743,87463,86881,82042,75772,70497,66866,64441,62921,62462,63741,67668,71832,74040,76612,78953,81108,82662,84151,85439,85978,86426,86639,85995,2
2015-08-26,84676,83664,83354,78881,72742,67656,64242,62139,60606,60325,61609,65614,70248,72760,75404,77764,80290,82315,83950,85871,86924,87966,88462,87936,2
2015-08-27,86422,85041,84896,80353,73825,68601,64895,62819,61282,60772,62004,65958,70367,72954,75642,78340,81060,83019,85365,87464,88786,89407,89814,88870,2
2015-08-28,86976,85934,85946,81476,75262,69769,65809,63393,61773,61537,62572,66482,70769,73822,76551,79582,82680,85481,87635,89745,91073,91619,90976,89670,2
2015-08-29,87060,85382,84453,80427,75328,70357,66541,63889,62181,61205,61198,62463,63799,65827,69925,74204,77616,80282,82310,83754,84867,85549,86040,85872,1
2015-09-10,90542,90030,88580,83298,76616,71279,67576,65195,63621,63119,64549,69200,74736,76940,79637,82767,85777,88392,90486,92144,93065,93232,92626,90985,2
2015-09-11,88650,88542,86933,81801,75435,70105,66306,63925,62416,61942,63351,67576,72973,75010,76681,78236,79471,80208,80828,81215,80978,80047,79276,77744,1
2015-09-14,71552,72861,72229,68475,63813,60082,57342,55898,55145,55388,57290,62082,67853,70129,72277,74511,76871,78049,79866,82914,84559,85992,86889,86572,1
2015-09-19,89949,89208,86896,82551,77341,71911,67784,64977,63042,61878,61619,62529,64384,66158,69706,72893,75227,76844,78014,79015,79848,80394,80624,79598,1
2015-09-21,76881,78292,76375,72304,67469,63551,60749,59073,58182,58139,59880,64596,70418,72455,74532,76487,78762,80430,82403,84137,85426,86494,87091,86543,1
2015-09-22,85066,85441,82922,77766,71639,66460,62899,60648,59239,59032,60671,65113,70912,72794,74868,77474,80041,82276,84822,87160,88804,89916,90112,88995,2
2015-09-23,86985,87125,84179,78758,72380,66994,63437,61069,59646,59387,60791,65253,70952,73103,75336,77973,80908,83904,86572,88963,90375,91320,91564,90351,2
2015-09-24,88268,88316,85142,79644,73367,68191,64584,62138,60897,60482,61938,66520,72282,74336,76401,79171,81968,84484,87070,89312,90597,91131,90886,89299,2
2015-09-25,87619,88059,85256,80158,73889,68550,64982,62659,61141,60609,61978,66447,72034,74034,76047,78776,81956,84672,87142,89418,90657,91067,90452,88062,2
2015-09-26,85056,84451,81449,77238,72356,67467,63492,60905,59290,58400,58386,59833,61822,63282,66786,70327,73028,75297,77088,78256,78859,79259,79128,78093,1
2015-09-28,79148,80770,78572,74453,70139,65792,62991,61308,60284,60314,62343,67477,74081,76479,78177,80826,83243,85560,87745,89643,90553,90591,90156,89081,2
2015-09-29,88842,89630,86827,82067,76342,71247,67416,64797,63259,62954,64500,69021,75318,77247,78619,80052,81215,82343,83247,84065,83927,83859,83564,82539,2
2016-01-05,84905,86897,86646,85266,82158,78072,75063,73837,73129,72966,73352,75001,80040,86678,88997,87746,86009,84152,82297,80397,79110,77743,77598,80057,0
2016-01-06,84989,86658,86125,84414,81137,76911,73683,72882,72170,71742,71387,72641,77287,83557,85682,84404,82720,81042,79208,77743,76764,75998,75848,77858,0
2016-01-11,84912,87133,87020,85929,83955,81084,78702,77715,77271,77278,77648,79046,84090,90642,93204,92063,90688,89144,87062,85326,83912,82897,82677,84569,0
2016-01-12,88694,90069,89238,87354,84157,80018,76657,74723,74142,73907,74313,75787,80337,87154,89973,88782,87248,85769,84120,82916,82084,80904,80530,82187,0
2016-01-13,86742,88893,88582,87282,84993,81674,78463,76828,76042,75829,76162,78178,83180,89732,92177,90394,88167,86214,84081,82449,81093,79754,79048,80278,0
2016-01-14,84296,86163,85390,83915,80822,76731,73386,71466,70353,69897,70160,71811,76408,82695,85053,83384,81741,80257,78371,76728,75513,74795,74340,75420,0
2016-01-18,84340,86507,86155,84867,83085,81116,78915,77568,77070,77200,77706,79510,83713,89175,92281,92610,92161,90973,89212,87338,86162,84974,84758,86344,0
2016-01-20,88803,90500,89700,87798,84227,79793,76164,74468,73481,72909,73034,74380,78250,84178,86442,85617,85007,84022,82846,81830,81247,80599,80416,82041,0
2016-01-21,86137,87398,86443,84702,81344,77166,73730,72171,71069,70593,70458,72084,76562,82839,85513,84956,84527,83829,82829,81978,81555,81015,80823,82262,0
2016-01-22,85877,86854,85769,83979,80923,76956,73809,71953,71134,70917,71411,73141,77904,84075,87130,87345,87542,87030,85928,84916,84149,83328,83025,83880,0
2016-01-23,87086,88007,86834,85239,82732,79325,76522,74578,73307,72606,72721,73490,74914,77551,79689,81103,81391,80258,78340,76193,74027,72471,71927,73501,0
2016-01-27,83450,84872,84007,82295,79271,75196,71999,70138,69261,68795,69202,71066,76109,82941,85572,84739,83904,82694,81285,79853,78790,77670,77187,78315,0
2016-01-28,82532,85093,84406,82972,79658,75271,72319,70723,69769,69074,69229,71231,75869,82562,84820,83504,81805,79870,78003,76414,75305,74171,73716,74784,0
2016-02-04,79412,81907,81724,80394,77499,73612,70464,68698,67844,67738,68260,70409,75659,82798,85262,84249,82844,81537,79702,78170,77119,75871,75276,76221,0
2016-02-05,79828,83405,83669,82782,80142,76410,73528,72310,71815,71683,71766,73757,78653,85303,87004,85365,83195,80907,78639,76818,75679,74267,73501,74087,0
2016-02-09,83937,86998,86421,84794,81499,77610,74601,73123,72238,72237,72820,74667,79377,85533,87753,87180,86441,85425,84149,82982,82074,81136,80847,81240,0
2016-02-10,84345,87680,87409,85949,83341,79761,76998,75236,74412,74268,74914,77171,81704,88204,90011,88724,87348,85798,84156,82703,81790,80902,80197,80835,0
2016-02-11,83737,86807,86652,85341,82446,78924,75861,74150,73102,72834,73114,74896,79528,85667,87225,85763,83801,82050,80517,78997,78053,77179,76721,77661,0
