date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-07-07,100344,97132,95304,92450,85847,79485,74799,71534,69525,68737,69604,72559,76281,80373,84005,86954,89764,91352,92327,92854,92444,92119,91618,89881,0
2015-07-09,86374,84621,84202,82461,77300,72281,68378,65969,64337,63697,64737,67887,71516,75436,79129,82495,85800,88352,90689,92741,93858,94569,95078,94101,2
2015-07-10,92121,89799,88669,86432,80746,74743,70344,67178,65249,64582,65469,68057,71739,76326,80952,85176,89319,92469,95174,97250,98481,99101,99082,97974,0
2015-07-11,95691,92371,90359,88076,82365,76340,71373,67658,65420,63903,63694,64013,65037,68956,74549,80219,84994,88810,91435,93580,95032,95989,96309,96065,2
2015-08-06,99557,96439,95506,91713,85159,79304,74977,71891,69768,69103,70139,73524,77171,80500,84206,87993,91541,94425,96867,99389,101072,102279,102351,101103,0
2015-08-08,101835,98238,96695,92802,86489,80404,75538,72126,69708,68215,67949,68692,69260,72091,77110,82206,86724,90303,93081,94969,96130,97259,97977,97496,0
2015-08-09,95401,92821,92302,89079,83595,78220,73732,70710,68435,66892,65998,66202,66557,69184,74167,78987,83408,87495,91476,94397,96462,98298,99821,100159,0
2015-08-19,98261,96469,95808,90995,84149,78417,74464,71228,69428,68926,70311,74325,79190,82420,85500,88554,91060,92662,93616,94039,93299,92456,92208,91156,0
2015-08-30,84448,83575,82961,79632,74790,70214,66380,63587,61774,60695,60327,60888,61611,63838,68343,72901,77322,81304,84974,88094,90339,92160,93631,93943,2
2015-09-09,100853,99700,97287,91014,83583,77431,72822,69966,68106,67316,68613,73118,78619,80560,82528,85072,87648,89718,91654,93129,93715,93980,93905,92566,0
2015-09-15,85136,85872,84397,79228,73169,68022,64365,62062,60712,60474,61967,66532,72152,74378,76554,79304,82205,85122,87974,91002,92958,94435,94702,93334,2
2015-09-16,90899,90990,88845,83336,76743,70956,67127,64480,62842,62335,63472,67834,73532,75636,78205,81794,85305,88730,92390,95512,97746,99036,99639,98482,2
2015-09-17,96043,95449,92725,86925,80045,74066,69871,66837,65118,64513,65789,70310,76175,78778,81428,84494,88090,91266,94603,97327,99319,100437,100576,99093,0
2015-09-18,96420,95721,93259,87453,80342,74213,69935,67012,65270,64478,65681,70057,75678,77888,80347,83126,86038,88753,91377,93467,94345,94594,94112,92301,0
