date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-07-04,35519,36452,36746,36125,34843,34109,32991,30902,28528,26609,25154,24386,23674,23356,23335,23140,23985,25355,26730,27764,28988,30145,31105,31887,7
2015-07-07,34294,34779,34915,34587,33630,33305,32236,29693,27209,25573,24716,23926,23513,23659,24768,26354,27924,29024,29727,30658,30965,31076,32008,32986,0
2015-07-08,33796,34331,34465,33943,33064,32856,31902,29568,27112,25435,24193,23464,23191,23539,23967,24909,26585,27846,28759,29772,30130,30356,30845,31338,2
2015-07-13,30266,31191,31859,31818,30979,31074,30513,28386,26095,24373,23510,22890,22639,23043,23971,24906,26617,28177,29801,30843,31851,32774,34078,35354,5
2015-07-15,35406,36037,36052,35424,34279,33831,32477,29720,27176,25306,23917,23212,23339,23598,24616,25704,27193,28374,29120,30005,31010,31894,33197,34505,0
2015-07-19,30014,30176,30215,30133,29802,29838,29480,27891,26181,24877,23883,23323,22702,22643,22718,22495,23176,24732,26554,28135,29763,31438,33181,34409,4
2015-07-23,35792,36297,36316,35604,34433,34253,32990,30227,27706,25857,24750,23987,23903,24147,24929,26339,27791,28887,29811,30655,31284,31986,33222,34093,0
2015-07-24,34953,35711,35893,35346,34321,34230,32990,30315,27817,25967,25025,24094,23689,23877,24614,25596,27002,28358,29525,30771,32039,33091,34178,35508,0
2015-07-26,33953,34751,35155,34914,33855,33429,32209,29957,27677,25675,24705,23759,23304,22954,22841,22585,23173,24392,25453,26529,27458,28585,29771,30924,1
2015-07-27,31799,32731,33205,33073,32105,31885,30824,28482,26060,24311,23835,23112,22923,23121,23839,25062,26590,28319,29592,30973,32146,32954,34128,35511,5
2015-08-02,35159,35946,36175,35701,34501,34125,32791,30642,28493,26491,25111,24234,23570,23267,22962,22709,23620,24835,26051,27315,28532,29738,31024,32170,7
2015-08-03,33499,34545,35202,35028,34022,33791,32432,29934,27490,25836,24588,23741,23386,23718,24992,26348,27775,29175,30469,31715,33008,34202,35792,36690,0
2015-08-08,35497,35938,35729,34795,33538,33353,31913,29482,27135,25514,24209,23314,22734,22633,23021,23562,24283,25433,26809,27484,28180,28974,29812,30766,1
2015-08-10,30714,31659,32357,32316,31349,31502,30139,27794,25472,23934,22987,22305,22097,22500,23770,25418,26952,28325,29473,30409,30919,31734,32907,34074,5
2015-08-11,34666,35351,35311,34652,33646,33652,31890,29077,26541,24878,23944,23213,22844,23117,24359,25638,26988,28066,29214,30104,30919,31846,32948,34237,0
2015-08-12,34927,35661,35776,35131,34161,34162,32527,29648,27095,25338,24186,23359,23009,23220,24409,25701,26958,28515,29691,30969,32215,33434,35019,36590,0
2015-08-22,35548,36222,35989,34940,34021,33838,32046,29397,27062,25600,24488,23557,23098,23182,23740,24057,24697,25933,26886,27971,28951,29995,31110,32151,7
2015-08-23,33206,34078,34361,33782,32955,32820,31282,29210,26968,25279,24169,23221,22614,22355,22498,22607,23000,24444,25630,26798,28125,28945,30644,32360,1
2015-09-03,34914,35400,35115,34162,33839,33641,31530,28855,26447,24836,23785,23038,22741,23096,24222,26050,27017,28166,28929,29477,29865,30282,31245,32087,2
