date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-11-27,22325,22454,22869,24293,24151,23922,23419,22987,22341,21679,20936,20265,19843,19799,20187,21024,22033,22156,22455,22482,22683,22480,22250,22287,2
2016-11-25,22264,22809,24111,23690,23323,23051,22610,21864,20958,20320,19647,19313,19234,19577,20419,21387,21671,21882,22203,21890,21825,21974,22157,22386,2
2018-11-23,21723,22602,23604,23134,22762,22611,22395,21685,20829,20061,19373,18888,18759,19021,19793,20688,20994,21314,21273,21774,21860,22050,22035,22374,2
2018-12-26,19786,21557,24096,24318,24143,23991,23394,22238,20918,19935,19191,18861,18906,19512,20897,22831,23775,23709,23219,23007,22495,22042,21967,22275,2
2019-01-20,19251,21381,23430,24042,23840,23346,22671,21636,20100,19415,18807,18074,17854,17882,18191,18968,18771,17941,17233,16938,16941,16936,17017,18532,7
2019-01-21,19942,21166,23433,23591,23253,22867,22339,20878,19198,17941,17422,16999,17097,18171,19507,21222,21772,21358,20780,19807,19174,19155,19400,20008,3
2019-01-28,18502,20612,22885,24279,24073,23508,22205,21089,19736,18875,18373,18263,18401,19120,20469,23234,23403,22579,22254,21800,22205,22244,22127,22344,5
2019-02-07,20987,20778,19859,20891,20843,20608,19904,18977,17990,17361,16887,16734,16725,17108,18176,19702,21975,20316,20202,22194,21632,21254,20909,20982,0
2019-02-27,19473,19916,21084,22133,21919,21509,20825,19796,18854,18311,18023,17794,17719,18035,18831,20076,20367,19779,19219,18751,18751,18774,18921,19052,6
2019-02-28,19285,19772,20897,21763,21758,21575,20901,19931,19018,18331,17887,17629,17607,17814,18606,19553,19386,19295,19417,19145,18931,18798,18645,18673,6
2019-03-01,18919,19469,20604,21752,21640,21374,20669,19631,18626,17947,17573,17441,17254,17610,18353,19274,19726,19749,19372,18774,18535,18340,18367,18395,6
2019-03-02,18859,19492,20399,21330,21251,20993,20490,19595,18714,18138,17761,17437,17340,17369,17712,18024,18163,18390,18623,18811,18728,18629,18655,18414,6
