date,Peak Demand (MW)
2020-01-23,32519
2020-01-24,30462
2020-01-25,29376
2020-01-26,29528
2020-01-27,28353
2020-01-28,33302
2020-01-29,30633
2020-01-30,32566
2020-01-31,29253
2020-02-01,29710
2020-02-02,29825
2020-02-03,30113
2020-02-04,25251
2020-02-05,25240
2020-02-06,25197
2020-02-07,30806
2020-02-08,31288
2020-02-09,29068
2020-02-10,28201
2020-02-11,27410
2020-02-12,26101
2020-02-13,25774
2020-02-14,30645
2020-02-15,31073
2020-02-16,26121
2020-02-17,27129
2020-02-18,26736
2020-02-19,26144
2020-02-20,30391
2020-02-21,33911
2020-02-22,34653
2020-02-23,30278
2020-02-24,27283
2020-02-25,28227
2020-02-26,26050
2020-02-27,33463
2020-02-28,35896
2020-02-29,29533
2020-03-01,29218
2020-03-02,26645
2020-03-03,26665
2020-03-04,25594
2020-03-05,26412
2020-03-06,27881
2020-03-07,28886
2020-03-08,27552
2020-03-09,28129
2020-03-10,24906
2020-03-11,25174
2020-03-12,24888
2020-03-13,25666
2020-03-14,24479
2020-03-15,24235
2020-03-16,25407
2020-03-17,25892
2020-03-18,25898
2020-03-19,27579
2020-03-20,27831
2020-03-21,26516
2020-03-22,23624
2020-03-23,25508
2020-03-24,26001
2020-03-25,27360
2020-03-26,27134
2020-03-27,29379
2020-03-28,29515
2020-03-29,28145
2020-03-30,25740
2020-03-31,24730
2020-04-01,23030
2020-04-02,23148
2020-04-03,23040
2020-04-04,23578
2020-04-05,24733
2020-04-06,27285
2020-04-07,26015
2020-04-08,27955
2020-04-09,28738
2020-04-10,26811
2020-04-11,21304
2020-04-12,21572
2020-04-13,24806
2020-04-14,24096
2020-04-15,23494
2020-04-16,22621
2020-04-17,22722
2020-04-18,22917
2020-04-19,22560
2020-04-20,23841
2020-04-21,24664
2020-04-22,24013
2020-04-23,23328
2020-04-24,24073
2020-04-25,24976
2020-04-26,24223
2020-04-27,23510
2020-04-28,25227
2020-04-29,24478
2020-04-30,23413
2020-05-01,22766
2020-05-02,24947
2020-05-03,27518
2020-05-04,32166
2020-05-05,31546
2020-05-06,29825
2020-05-07,24186
2020-05-08,22741
2020-05-09,22450
2020-05-10,22019
2020-05-11,24318
2020-05-12,24893
2020-05-13,27234
2020-05-14,29390
2020-05-15,29905
2020-05-16,30768
2020-05-17,30323
2020-05-18,29536
2020-05-19,28978
2020-05-20,27869
2020-05-21,28149
2020-05-22,31928
2020-05-23,32935
2020-05-24,32993
2020-05-25,31795
2020-05-26,29268
2020-05-27,27375
2020-05-28,33669
2020-05-29,33436
2020-05-30,33516
2020-05-31,33144
2020-06-01,34466
2020-06-02,35574
2020-06-03,35868
2020-06-04,36843
2020-06-05,34488
2020-06-06,33252
2020-06-07,33379
2020-06-08,35590
2020-06-09,36208
2020-06-10,37252
2020-06-11,36975
2020-06-12,36050
2020-06-13,34331
2020-06-14,32766
2020-06-15,33240
2020-06-16,30777
2020-06-17,29731
2020-06-18,33476
2020-06-19,36344
2020-06-20,36764
2020-06-21,36257
2020-06-22,36756
2020-06-23,36356
2020-06-24,34592
2020-06-25,35366
2020-06-26,35160
2020-06-27,34416
2020-06-28,38247
2020-06-29,41997
2020-06-30,40143
2020-07-01,34925
