,DB
2,0.5776765423920475
3,0.7521905542563276
4,0.8211877819632334
5,0.9846565787371142
6,1.0683601276762174
7,1.0993312146171506
8,1.1114688657204794
9,1.1196972008645822
10,1.1351718030548947
11,1.1301078153208826
12,1.188309544229102
13,1.1916975460908354
14,1.1214815447072157
