,DB
2,0.9592430327187685
3,0.8483355858386279
4,0.9113824385197602
5,1.0619993892528197
6,1.0892527948801605
7,1.136380450321912
8,1.2180324994632465
9,1.1607888060648763
10,1.0673513166166373
11,1.1206132585890416
12,1.1551783523184986
13,1.222253542703485
14,1.1794681482011653
