,DB
2,0.9834815469370186
3,1.125843345934513
4,1.1485960002720428
5,1.184422625968692
6,1.1044077016380307
7,1.1292057613195665
8,1.1341532189804506
9,1.1124138931210612
10,1.1132164768892296
11,1.1672957560040567
12,1.190169224138239
13,1.1904286582431118
14,1.1500717265977802
