,DB
2,1.1074421143839188
3,1.1798297841317524
4,1.0851267604923398
5,1.041116472041225
6,1.1133294897160362
7,1.1750849548732523
8,1.2520195059555312
9,1.2633098998538483
10,1.2312270262231109
11,1.243421984862141
12,1.23769389833425
13,1.240087429800616
14,1.2180433042320769
