,DB
2,1.0101201128538102
3,0.9300970635398039
4,0.9143837893829565
5,0.9921609122643055
6,1.0973870586523753
7,1.146787510472447
8,1.1054995387355344
9,1.2296476684121715
10,1.1981644999904721
11,1.2070576078742288
12,1.155852314969945
13,1.1646239355189065
14,1.1562028989747037
