,DB
2,0.8805197669828921
3,0.703302072485092
4,0.8185251676950012
5,0.9684762933458803
6,0.9570804815185824
7,1.0390019390962848
8,1.0241182281082721
9,0.9922656669380996
10,0.9717604832998304
11,1.019622709045457
12,1.0389429913350734
13,1.085580739913135
14,1.1173726095912253
