,DB
2,1.1606382176107695
3,1.1825015886808903
4,1.175152641126156
5,1.1195861546957644
6,1.234347919315588
7,1.1960178311181158
8,1.2408652335416444
9,1.255125666619037
10,1.2723003568928455
11,1.2872119269390152
12,1.2791129422612333
13,1.2414269801037205
14,1.246340719120268
