,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2386.8333333333335,2423.6666666666665,2503.8333333333335,2585.6666666666665,2570.1666666666665,2486.1666666666665,2368.5,2213.0,2077.3333333333335,1993.5,1950.0,1935.8333333333333,1958.5,2028.6666666666667,2157.3333333333335,2320.6666666666665,2483.8333333333335,2569.5,2570.0,2510.5,2434.1666666666665,2359.8333333333335,2297.3333333333335,2272.3333333333335
1,2568.8076923076924,2601.5,2589.230769230769,2552.4615384615386,2507.8076923076924,2379.153846153846,2159.730769230769,1943.1153846153845,1777.7307692307693,1684.8076923076924,1650.0384615384614,1636.5384615384614,1681.6153846153845,1828.5384615384614,2078.6153846153848,2245.0384615384614,2291.769230769231,2334.269230769231,2357.1923076923076,2386.1153846153848,2411.269230769231,2442.576923076923,2455.0,2482.730769230769
2,2173.6666666666665,2230.0833333333335,2290.0833333333335,2361.75,2377.75,2271.0833333333335,2081.9166666666665,1899.5,1779.8333333333333,1720.1666666666667,1700.75,1723.4166666666667,1816.6666666666667,2039.0833333333333,2370.5833333333335,2572.0,2582.0,2569.5,2551.5,2524.9166666666665,2504.25,2477.3333333333335,2431.8333333333335,2411.3333333333335
3,2591.181818181818,2624.6363636363635,2607.090909090909,2544.0,2473.6363636363635,2389.3636363636365,2215.7272727272725,2023.3636363636363,1860.5454545454545,1747.5454545454545,1680.1818181818182,1637.7272727272727,1632.4545454545455,1662.2727272727273,1734.4545454545455,1839.181818181818,1988.909090909091,2105.818181818182,2195.3636363636365,2257.3636363636365,2299.090909090909,2342.0,2388.090909090909,2438.4545454545455
4,2350.090909090909,2408.0,2564.6363636363635,2600.181818181818,2543.6363636363635,2456.4545454545455,2302.5454545454545,2100.818181818182,1918.8181818181818,1796.7272727272727,1737.090909090909,1712.4545454545455,1726.5454545454545,1818.8181818181818,2049.181818181818,2378.6363636363635,2560.5454545454545,2558.818181818182,2549.4545454545455,2522.818181818182,2483.5454545454545,2472.7272727272725,2459.4545454545455,2430.909090909091
5,2408.8333333333335,2481.8333333333335,2594.5833333333335,2603.6666666666665,2546.8333333333335,2481.5,2363.8333333333335,2206.75,2056.5833333333335,1939.0833333333333,1862.5833333333333,1831.5,1828.75,1865.8333333333333,1961.25,2109.5,2265.4166666666665,2415.5833333333335,2515.5833333333335,2560.5833333333335,2557.5833333333335,2547.25,2522.6666666666665,2500.8333333333335
6,2440.0833333333335,2498.75,2604.1666666666665,2608.5,2530.3333333333335,2453.0833333333335,2317.0,2162.3333333333335,2009.25,1875.4166666666667,1801.3333333333333,1751.8333333333333,1740.6666666666667,1772.25,1862.1666666666667,2004.75,2158.0,2296.4166666666665,2378.75,2404.25,2391.0,2365.5833333333335,2329.9166666666665,2306.0833333333335
7,2451.4285714285716,2486.0,2481.904761904762,2442.2380952380954,2407.9523809523807,2360.0476190476193,2170.904761904762,1951.047619047619,1795.047619047619,1696.7619047619048,1637.952380952381,1622.7619047619048,1668.047619047619,1797.4285714285713,2011.7619047619048,2190.6190476190477,2280.095238095238,2348.190476190476,2412.0476190476193,2463.6190476190477,2500.0476190476193,2546.3809523809523,2579.809523809524,2617.6190476190477
8,2442.7096774193546,2506.7741935483873,2591.516129032258,2599.516129032258,2536.967741935484,2386.0,2167.4193548387098,1965.967741935484,1839.3870967741937,1764.1612903225807,1729.741935483871,1733.258064516129,1806.8064516129032,2019.1935483870968,2345.2903225806454,2543.5806451612902,2552.2258064516127,2537.935483870968,2532.2258064516127,2507.967741935484,2488.0967741935483,2462.032258064516,2425.1935483870966,2411.7419354838707
9,2410.8,2451.4,2485.9,2524.0333333333333,2542.0666666666666,2419.1,2205.6666666666665,2010.1666666666667,1882.5,1814.8333333333333,1786.7333333333333,1801.5333333333333,1893.0666666666666,2116.5666666666666,2443.133333333333,2623.5666666666666,2623.2,2584.8333333333335,2526.0,2482.233333333333,2438.6,2404.633333333333,2360.0333333333333,2332.5333333333333
10,1960.0,1946.0,1975.0,2039.0,2018.0,1861.0,1708.0,1546.0,1502.0,1519.0,1514.0,1536.0,1626.0,1860.0,2203.0,2392.0,2440.0,2468.0,2490.0,2537.0,2444.0,2441.0,2626.0,2606.0
11,2242.0,2296.0,2284.0,2260.5,2216.5,2203.5,2098.0,1931.5,1767.5,1656.5,1593.0,1559.5,1548.0,1551.0,1616.5,1752.5,1925.0,2057.5,2161.0,2251.0,2324.5,2414.5,2500.0,2608.0
12,2594.3333333333335,2640.3333333333335,2599.0,2531.6666666666665,2450.6666666666665,2327.3333333333335,2145.1666666666665,1948.1666666666667,1761.8333333333333,1654.1666666666667,1602.8333333333333,1562.3333333333333,1570.0,1606.5,1679.8333333333335,1796.1666666666667,1948.6666666666667,2067.3333333333335,2117.8333333333335,2138.1666666666665,2150.1666666666665,2147.3333333333335,2158.0,2187.8333333333335
