,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2166.181818181818,2221.3636363636365,2287.090909090909,2358.090909090909,2367.5454545454545,2263.818181818182,2077.818181818182,1897.5454545454545,1780.0,1721.909090909091,1699.8181818181818,1725.6363636363637,1817.909090909091,2039.3636363636365,2366.090909090909,2568.181818181818,2584.7272727272725,2578.0,2564.7272727272725,2537.7272727272725,2518.5454545454545,2487.818181818182,2441.3636363636365,2419.909090909091
1,2460.5652173913045,2494.608695652174,2489.0434782608695,2451.086956521739,2418.0434782608695,2365.0,2175.391304347826,1956.4782608695652,1801.5217391304348,1703.7826086956522,1644.608695652174,1629.5652173913043,1674.2608695652175,1804.391304347826,2019.391304347826,2196.695652173913,2283.217391304348,2348.5652173913045,2411.2608695652175,2462.217391304348,2499.9565217391305,2545.6521739130435,2579.173913043478,2618.217391304348
2,2350.090909090909,2408.0,2564.6363636363635,2600.181818181818,2543.6363636363635,2456.4545454545455,2302.5454545454545,2100.818181818182,1918.8181818181818,1796.7272727272727,1737.090909090909,1712.4545454545455,1726.5454545454545,1818.8181818181818,2049.181818181818,2378.6363636363635,2560.5454545454545,2558.818181818182,2549.4545454545455,2522.818181818182,2483.5454545454545,2472.7272727272725,2459.4545454545455,2430.909090909091
3,2591.7,2625.6,2611.3,2552.0,2478.8,2394.6,2222.6,2030.2,1866.7,1753.1,1684.7,1641.9,1636.6,1667.5,1743.9,1848.5,1998.2,2114.7,2204.0,2267.9,2308.1,2349.1,2392.2,2443.5
4,2458.8571428571427,2499.3333333333335,2539.190476190476,2573.4761904761904,2585.0,2449.2380952380954,2228.904761904762,2022.6190476190477,1892.4285714285713,1814.2380952380952,1783.2857142857142,1787.7619047619048,1874.6666666666667,2091.5714285714284,2414.714285714286,2594.0,2617.0,2600.6190476190477,2579.190476190476,2548.0476190476193,2517.095238095238,2479.3809523809523,2439.190476190476,2415.1428571428573
5,2372.1,2418.15,2454.8,2495.25,2509.45,2391.0,2181.7,1991.0,1864.45,1800.5,1776.8,1795.25,1887.45,2114.55,2447.0,2631.95,2615.1,2560.55,2492.3,2448.55,2405.5,2375.15,2331.05,2303.95
6,2441.0,2513.521739130435,2609.086956521739,2604.391304347826,2516.608695652174,2359.086956521739,2141.782608695652,1943.2608695652175,1818.2608695652175,1745.7391304347825,1708.9565217391305,1711.695652173913,1780.0,1988.7826086956522,2312.8695652173915,2515.217391304348,2515.478260869565,2510.086956521739,2496.0434782608695,2469.9565217391305,2454.217391304348,2434.608695652174,2397.478260869565,2387.0
7,2443.3636363636365,2503.0,2605.4545454545455,2610.090909090909,2533.7272727272725,2455.909090909091,2323.090909090909,2171.4545454545455,2018.090909090909,1884.8181818181818,1811.090909090909,1762.2727272727273,1748.090909090909,1775.6363636363635,1857.7272727272727,1992.3636363636365,2143.181818181818,2287.7272727272725,2370.818181818182,2397.090909090909,2385.6363636363635,2359.3636363636365,2325.6363636363635,2300.0
8,2381.75,2459.25,2588.0,2610.0833333333335,2553.0833333333335,2485.5,2375.0833333333335,2223.4166666666665,2073.0833333333335,1955.5,1880.5833333333333,1848.75,1843.25,1872.3333333333333,1960.6666666666667,2105.5833333333335,2268.25,2427.5833333333335,2529.0833333333335,2570.3333333333335,2558.1666666666665,2542.5833333333335,2512.25,2486.4166666666665
9,1960.0,1946.0,1975.0,2039.0,2018.0,1861.0,1708.0,1546.0,1502.0,1519.0,1514.0,1536.0,1626.0,1860.0,2203.0,2392.0,2440.0,2468.0,2490.0,2537.0,2444.0,2441.0,2626.0,2606.0
10,2573.875,2602.4583333333335,2591.2916666666665,2553.1666666666665,2509.0833333333335,2387.75,2169.125,1951.375,1781.75,1685.0,1648.75,1632.7083333333333,1676.0833333333333,1815.9583333333333,2058.3333333333335,2227.0,2286.0416666666665,2329.4166666666665,2361.0416666666665,2392.875,2412.4166666666665,2444.75,2456.6666666666665,2485.0416666666665
11,2593.1428571428573,2636.714285714286,2594.1428571428573,2522.0,2446.5714285714284,2328.714285714286,2145.4285714285716,1949.142857142857,1767.142857142857,1659.5714285714287,1607.4285714285713,1567.142857142857,1573.0,1607.0,1674.142857142857,1789.0,1941.142857142857,2060.1428571428573,2116.5714285714284,2140.1428571428573,2158.5714285714284,2165.0,2185.0,2216.4285714285716
12,2242.0,2296.0,2284.0,2260.5,2216.5,2203.5,2098.0,1931.5,1767.5,1656.5,1593.0,1559.5,1548.0,1551.0,1616.5,1752.5,1925.0,2057.5,2161.0,2251.0,2324.5,2414.5,2500.0,2608.0
13,2407.2,2438.6,2500.4,2577.4,2563.6,2477.2,2352.0,2196.4,2064.4,1984.0,1944.8,1933.4,1960.4,2041.0,2176.0,2344.6,2506.2,2577.2,2561.4,2490.6,2413.0,2332.8,2266.8,2240.0
