,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,39000.0,40924.54629629629,41199.70370370371,40983.13888888888,40151.0,38537.62962962963,36821.055555555555,35621.472222222226,35058.583333333336,34917.81481481481,35196.02777777778,36143.43518518518,38216.37962962963,41116.43518518518,42423.324074074066,42183.98148148149,41523.194444444445,40582.78703703704,39471.96296296296,38400.583333333336,37600.57407407407,36967.47222222222,36653.916666666664,36891.11111111111
1,37111.20192307692,38307.33653846154,38527.27403846154,37927.096153846156,36616.88942307692,34668.278846153844,32743.875,31427.822115384617,30743.490384615383,30498.278846153844,30719.85576923077,31719.677884615383,33916.192307692305,36649.855769230766,37667.11057692308,37656.144230769234,37550.855769230766,37268.394230769234,36839.480769230766,36423.418269230766,36147.75961538462,35907.99519230769,35823.69711538461,35958.79326923077
2,41598.422764227646,42032.47967479675,41887.17073170732,40801.14634146341,38840.26829268293,36294.260162601626,34006.39837398374,32400.08943089431,31456.268292682926,30962.72357723577,31048.38211382114,32061.235772357722,34311.349593495936,36527.170731707316,37550.06504065041,38425.634146341465,39467.617886178865,40311.55284552846,40884.21951219512,41290.186991869916,41563.92682926829,41664.24390243902,41736.365853658535,41793.65040650407
3,35484.720430107525,36202.43548387096,36215.026881720434,35432.33333333333,34093.591397849465,32207.20967741935,30252.403225806454,28760.45161290323,27843.29032258065,27353.01075268817,27278.075268817207,27785.129032258064,29152.00537634409,30981.736559139783,32018.795698924725,32927.47849462366,33732.44623655913,34243.13440860215,34518.24193548387,34689.473118279566,34851.25806451612,34961.37634408602,35066.166666666664,35161.645161290326
4,39335.29891304348,39263.44565217391,39225.66847826087,38022.19565217391,35857.59782608696,33237.80434782609,30958.559782608692,29404.67391304348,28463.0,27990.08152173913,28058.635869565212,29052.228260869564,31202.222826086956,32921.690217391304,33734.315217391304,34742.33152173913,35857.641304347824,36838.34782608696,37688.510869565216,38578.52173913043,39421.711956521736,40131.92934782608,40660.86413043478,40731.82608695653
