date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2016-11-25,20795,20572,20234,19858,19635,19005,18148,17566,17206,17287,17914,18622,19260,19643,20166,20821,21214,21201,21241,21131,21071,20903,20898,21442
2016-11-26,22511,22297,21861,21348,20616,20083,19136,19091,18861,18863,19178,19851,20632,21115,21817,22644,22801,22462,21898,21343,20876,20621,20615,21610
2016-11-27,23097,23574,23675,23532,23133,22841,22602,22267,22335,22725,23243,23965,24871,25543,26633,26158,24978,23631,23166,22742,22523,22237,22420,23702
2016-11-28,25406,25659,25438,24541,23298,22406,21416,20821,20847,20883,21071,22089,24618,25740,25495,25189,25008,24805,24480,24257,24295,24178,24018,25014
2016-11-29,26431,26462,25825,24645,23114,21933,21077,20303,19940,19696,19877,20550,22123,23480,23630,23960,24268,24612,24794,24999,25016,25007,25110,25911
2016-11-30,27208,27151,26543,25525,23920,22225,21178,20470,19991,19736,19846,20874,22814,23738,23979,24654,25122,25416,25534,25492,25378,25105,24983,25760
2016-12-01,26743,26580,26047,24860,23459,21977,21224,20812,20499,20581,21115,22508,24598,26145,26051,25865,25466,24975,24533,24255,24148,23949,23825,24911
2016-12-02,26921,27515,27696,27324,26120,24975,24248,24351,24295,24392,24850,26079,28450,30075,29624,28413,27019,25826,24783,24233,24091,23847,24008,24825
2016-12-03,26366,26590,26415,26103,25356,24846,23909,23491,23298,23238,23120,23513,24011,24924,25007,25711,25508,24964,24332,23887,23471,23405,23692,24773
2016-12-04,25702,25568,25509,25210,24208,23527,22820,21934,21339,21091,21115,21483,21620,22159,23191,24241,24612,24641,24704,24694,24852,24878,25193,26303
2016-12-05,27255,27125,26694,25660,24190,22596,22133,21508,21137,21050,21490,22825,24541,25868,25870,25957,26045,26063,25929,25900,25881,25919,26349,27663
2016-12-06,28435,28333,27759,26603,24830,23481,22201,21363,21246,20915,21292,22483,24226,25434,25336,25340,25256,25183,24950,24846,24624,24535,24747,25659
2016-12-07,26783,26800,26401,25643,24017,22886,21910,21355,21087,21048,21512,22367,24483,26246,26087,25833,25613,25261,24777,24652,24642,24557,24429,25758
2016-12-08,27440,27670,27408,26646,25250,24078,23188,22752,22487,22584,23060,24319,26271,28082,28055,27908,27723,27317,26973,26877,26531,26530,26999,28643
2016-12-09,30755,31257,31375,30835,29601,28233,27532,27348,27481,27874,28360,29860,32671,34690,34364,33390,32127,30708,29318,28443,27911,27525,28049,29595
2016-12-10,31807,32452,32721,32624,32241,31753,31514,30964,30990,30637,31152,31651,32826,34139,34725,33705,31994,29890,28633,27117,26083,25762,26250,27384
2016-12-11,29357,30063,30446,30450,29981,29675,28972,28512,28699,28781,29144,29332,29680,30433,30953,30519,29285,27800,26771,25785,25307,24881,24684,25915
2016-12-12,27835,28046,27964,27286,25807,24429,23024,22452,22650,22560,23046,23494,25737,27288,26949,26534,26268,25913,25421,25459,25179,24894,24956,25573
2016-12-13,27128,27201,26761,25989,24499,23381,22520,21800,21430,21301,21622,22726,23944,25614,25487,25560,25756,25703,25662,25599,25570,25546,25805,26869
2016-12-14,27770,27603,27080,26038,24505,23217,22286,21540,21164,21037,21328,22588,24371,25798,25682,25775,25823,25711,25388,25250,24809,24855,25155,26249
2016-12-15,27847,28208,28117,27569,26316,25318,24617,24227,23926,24141,24897,26698,28661,30280,30356,29984,29359,28563,27931,27594,27245,27103,27456,28991
2016-12-16,31306,32080,32481,32184,31179,29898,29476,29509,29382,29614,29983,30920,33359,35183,34748,33726,32288,30755,29613,28937,28308,27949,27387,28457
2016-12-17,29923,29791,29424,28896,27886,26779,26089,25277,24680,24015,24019,24401,25110,25650,26430,26906,26857,26427,25736,25272,24856,24436,24392,24773
2016-12-18,25831,25509,25055,24416,23410,22382,21416,20617,20178,19698,19491,19269,19740,20277,21034,22244,22967,23288,23378,23688,23898,24197,24846,26511
2016-12-19,27844,28247,28391,28218,27274,26403,25662,25663,25645,25911,26615,27910,29527,31500,32113,32519,32476,31989,31224,30858,30592,30337,30510,31617
2016-12-20,32953,32994,32660,31793,30228,29023,27730,27444,27051,26927,27512,28767,29726,31200,31311,31156,30954,30399,29724,29070,28413,28060,28229,29578
2016-12-21,31362,31735,31673,31287,30244,29412,28514,28348,28277,28358,28875,29667,31367,32778,32888,32222,30777,29088,27907,26830,25921,25801,25776,26794
2016-12-22,28229,28475,28269,27669,26467,25494,24756,23866,23440,23283,23751,24341,25322,26656,26930,26770,26175,25497,24587,24493,24094,24196,23991,24370
2016-12-23,25843,26027,25911,25538,24754,24162,23375,22758,22328,22515,23210,23482,24536,25966,26656,26499,25815,24857,23865,23414,22804,22503,22548,23120
2016-12-24,24512,24457,24087,23586,22736,21725,20908,20187,19709,19851,19959,20234,20735,20934,21590,22257,22382,21981,21652,21290,21120,21101,21118,21472
2016-12-25,22554,22279,21936,21551,20913,20364,19575,19099,18510,18328,18364,18677,19095,19550,20355,20975,21016,20907,20788,20643,20420,20135,19870,20037
2016-12-26,21070,20944,20766,20370,19695,18873,18079,17824,17464,17241,17273,17715,18335,18214,18598,19814,20914,21516,21844,21829,21698,21585,21834,22530
2016-12-27,23783,23790,23282,22440,21388,20090,19209,18582,18176,18049,18256,18917,19309,20415,20952,21878,22656,23018,23109,23233,23216,23107,23097,23544
2016-12-28,24802,24669,24071,23196,21865,21026,20150,19416,18984,18721,19104,19837,20658,22012,22287,23005,23393,23509,23337,23232,23108,22918,22903,23677
2016-12-29,24989,24862,24382,23583,22372,21362,20095,19731,19228,18949,19469,20088,20354,21005,21594,22404,22973,23219,23162,22963,22727,22497,22611,23479
2016-12-30,25503,25889,25907,25491,24832,24326,23815,23418,23439,23688,24337,25418,26685,28038,28858,28736,28058,27083,25936,25180,24889,24477,24640,25306
2016-12-31,27475,28129,28404,28314,27887,27645,27157,26804,26562,26006,25784,25913,25789,26370,26888,27438,27376,27086,26614,26496,26294,26043,26012,26835
2017-01-01,27651,27413,26640,25748,24698,23964,23468,22815,22094,21486,20900,20754,20709,21110,21595,22385,22876,23069,23134,22897,22612,22406,22332,23169
2017-01-02,23986,23667,23266,22402,21561,21000,20079,19453,19147,19145,19346,19381,19842,20395,20846,21914,22952,23715,23931,23708,23760,23739,23915,24711
2017-01-03,25389,25172,24572,23576,22298,20844,19759,19456,19098,19043,19287,20140,21539,22810,23027,23305,23646,23936,24012,24038,23917,23615,23494,24013
2017-01-04,25575,25704,25403,24486,23175,21514,20369,20363,19956,19923,20194,21326,23193,24772,24962,25169,25268,25320,25096,24974,24743,24490,24992,26274
2017-01-05,28403,28864,28773,28066,26847,26141,25375,25191,25235,25605,26456,27733,30098,32053,31725,30764,29824,28586,27419,26871,26450,26505,26452,26816
2017-01-06,28114,28444,28266,27523,26219,25263,24546,24313,24289,24346,24265,25387,27594,29503,29705,30098,30476,30655,30669,31350,31776,31942,31697,32675
2017-01-07,33699,33514,33096,32320,31188,30555,30099,29956,29907,30199,30793,31327,32301,33699,34860,35765,35805,35210,34472,33511,32679,32123,32465,33783
2017-01-08,36290,37089,37373,37227,36658,35920,35375,35508,35586,35920,36540,36878,37825,39004,39911,39425,37827,35826,34158,33740,32795,32280,31978,33030
2017-01-09,35434,36319,36587,36009,34897,33898,33374,33128,33399,33935,34765,35631,38007,39937,39632,37947,35991,34230,33223,31787,30554,29744,29571,30932
2017-01-10,33253,34252,34040,33182,32361,31233,30725,30173,29832,29780,29816,31024,33569,35172,34544,33211,31571,30043,28505,27497,26832,26373,26441,27171
2017-01-11,28517,28854,28457,27271,25659,23947,22790,22600,22173,22059,22446,23480,25392,26895,26485,25902,25477,24935,24555,24646,24416,24144,24201,24386
2017-01-12,25997,26282,26057,25293,23803,22521,21341,20538,20116,20091,20380,21641,23906,25706,25519,25098,24755,24441,24148,23999,24219,24004,23642,23957
2017-01-13,25435,25810,25412,24536,23098,21784,21185,20431,20118,19899,20121,20868,23165,24838,24708,24471,24299,24041,23945,23834,23747,23565,23534,23555
2017-01-14,24444,24301,23732,22923,21897,21186,20064,19843,19533,19429,19661,20144,20804,21292,22123,22769,22667,22637,22427,22238,22069,21996,21947,22059
2017-01-15,23415,23351,22978,22412,21392,20262,19901,19335,18952,18895,18925,19308,19728,19959,21106,21926,21698,21302,21204,21208,21200,21129,21240,21573
2017-01-16,23333,23226,22862,22109,21113,20046,19566,19133,18932,18939,19243,20111,21054,22117,22735,23323,23800,23964,23985,24000,23811,23586,23645,24047
2017-01-17,25555,25732,25115,24057,22482,21110,19953,19540,19182,19096,19434,20311,22436,23950,23801,23961,23971,24147,24249,24153,24116,24117,24106,24444
2017-01-18,25877,26134,25618,24452,23190,21725,20648,19944,19688,19486,19760,20454,21967,23576,23516,23672,23948,24111,24153,24271,24283,24350,24312,24427
2017-01-19,25914,26015,25523,24634,23079,21768,20822,20079,19756,19578,19993,21015,22828,24245,24155,24212,24155,24258,24259,24356,24348,24165,24175,24537
2017-01-20,25798,25975,25485,24423,22938,21884,20920,20261,19805,19504,19738,20599,22166,23407,23466,23760,24037,24115,24025,24182,24185,23988,23913,23894
2017-01-21,24898,24834,24187,23326,22307,21395,20321,19920,19498,19276,19152,19418,19650,20497,21199,21991,22778,23300,23386,23170,22735,22247,22056,22416
2017-01-22,23662,23770,23305,22594,21646,20849,19926,19212,18643,18251,18131,18407,18929,19310,20025,21039,21692,21951,22173,22270,22246,22046,22067,22400
2017-01-23,23564,23964,23694,23061,21857,20878,19854,19550,19290,19283,19694,21027,22934,24769,24995,25149,25364,25306,25002,24872,24461,24329,24293,24794
2017-01-24,26437,27126,26871,25934,24526,23283,22351,21964,21744,21937,22475,23583,26027,27884,27802,27094,26323,25578,24756,24613,24107,23837,23323,23688
2017-01-25,25398,26508,26468,25771,24497,23690,22640,22564,22614,22850,23423,24435,27011,28761,28339,26968,25989,25063,23878,23982,23711,23836,23681,23854
2017-01-26,25201,25701,25369,24491,23102,22232,20956,20097,19633,19453,19733,20787,22484,24412,24416,24567,24661,24645,24367,24183,23904,23603,23711,24172
2017-01-27,26233,27371,27469,26876,25659,24591,24007,24161,24236,24502,25283,26606,29442,31565,31511,30611,29693,28791,28002,27146,26311,26133,26569,27649
2017-01-28,29435,29906,29788,29206,28418,27340,26731,26333,26209,26683,27010,27598,28753,29874,30730,30624,29647,28463,27200,26087,25547,25082,24866,25490
2017-01-29,27267,28277,28413,28140,27517,26751,26144,25948,26107,26184,26518,26805,27669,28663,29604,29496,27888,26358,25236,24668,24348,24166,24294,25004
2017-01-30,26946,28039,27975,27577,26567,25381,24942,23482,23633,23973,24451,25810,28926,30703,30334,28366,26637,25595,24536,24238,23699,23498,23458,23765
2017-01-31,26060,27235,27444,26780,25468,24030,23285,24555,24750,24893,25515,26423,29132,30763,29953,28382,26866,25813,25007,24613,24106,23912,23686,23587
2017-02-01,25054,25992,25691,24823,23468,22047,21407,21316,21145,21233,21773,22941,24795,26505,26080,25206,24471,24077,23679,23463,23284,22963,22951,23176
2017-02-02,24542,25405,25086,24423,22958,21997,20878,20785,20582,20672,20941,21991,24407,26233,25840,25323,24971,24520,24254,24155,24090,24034,24103,24308
2017-02-03,25511,26198,25913,24956,23585,22435,21658,21125,20731,20791,21020,22255,24328,25947,25975,25863,25967,25666,25075,24789,24374,23922,23734,24353
2017-02-04,26006,27083,27157,27114,26490,25635,25293,25546,25697,25646,26157,26973,27747,29266,30534,30506,29645,28122,26679,25655,24918,24275,23926,24203
2017-02-05,26063,27335,27503,27250,26492,25837,25061,24802,24569,24473,24460,24881,25157,26134,27160,27633,27054,26074,25159,24813,24809,24348,24329,24759
2017-02-06,25196,25081,24836,24398,23682,22952,21960,21605,21387,21370,21870,23138,25329,27096,26876,26393,25802,25278,24722,24606,24314,24234,24336,24259
2017-02-07,25535,26450,26070,24939,23365,22032,21177,20741,20413,20475,20799,22029,23873,25088,24821,24526,24520,24462,24347,24303,24189,24460,24348,24937
2017-02-08,25877,26148,25627,24352,22842,21560,20680,20169,19797,19624,19926,20607,22481,23998,23948,24027,24110,24149,23963,23874,23638,23597,23645,23868
2017-02-09,25061,25814,25414,24569,23053,21708,20350,20091,19981,19992,20349,21749,24058,26043,26409,26495,26425,25979,25432,25192,25150,24860,25056,25506
2017-02-10,27372,29033,29207,28776,27596,26448,25950,26252,26531,26930,27366,28487,31339,33121,32519,30897,29132,27444,25913,25137,24522,24039,24013,23844
2017-02-11,24417,25390,25326,25032,24169,23573,22728,22004,21662,21614,21766,22293,22793,23584,24335,24488,24098,23567,22874,22388,22040,21783,21766,22035
2017-02-12,22971,23287,23002,22242,21154,20414,19490,19022,18563,18229,18152,18339,18445,18771,19459,20653,21284,21537,21784,21906,22019,22098,22237,22509
2017-02-13,23670,24591,24043,23026,21720,20436,19489,18809,18539,18571,19093,19920,22380,24316,24507,24384,24184,23898,23645,23559,23890,23712,23587,23339
2017-02-14,24366,25598,25415,24651,23447,22285,21569,21356,21318,21604,22378,23622,26456,28228,27658,26395,25246,24298,23609,23285,23094,22491,22965,23088
2017-02-15,24461,25374,25132,24093,22640,21500,20399,19904,19636,19541,19831,20318,22463,24232,24264,24522,24635,24527,24226,23982,23825,23506,23497,23841
2017-02-16,25219,26646,26680,25962,24774,23573,23294,23027,23109,23369,23912,25525,28344,30301,29888,28505,27164,26282,25296,24568,24169,23726,23535,23617
2017-02-17,25012,26680,26896,26423,25428,24694,24102,24191,24231,24614,25340,26555,29069,30786,30184,28273,26717,25273,24293,23658,23584,23188,22577,22687
2017-02-18,23732,24612,24223,23640,22716,21946,21364,20761,20469,20045,20277,20436,21321,21922,22883,23715,24076,23987,23558,22898,22327,21781,21497,21690
2017-02-19,22767,23606,23345,22748,21897,21151,20168,19898,19743,19704,19712,20104,20533,20584,21335,21911,21564,21315,21592,21617,21275,21190,21388,21609
2017-02-20,22419,23429,23022,22188,21078,19821,19535,18982,18884,18962,19375,19818,21764,23343,23951,24035,23895,23761,23614,23816,23853,23864,23827,23842
2017-02-21,24759,25759,25255,24094,22463,21275,20394,19717,19347,19294,19527,20152,21985,23427,23621,23798,24028,24091,23934,23936,23733,23773,23803,24026
2017-02-22,25026,25564,25125,24137,22430,21245,20146,19652,19261,19122,19317,19786,21394,22968,23243,23487,23664,23768,23680,23597,23472,23376,23350,23465
2017-02-23,24165,25251,24832,23892,22439,21267,20141,19682,19393,19246,19339,19933,21725,23096,23286,23398,23618,23764,23880,24085,24217,24353,24455,24269
2017-02-24,24590,25604,25167,24101,22732,21313,20324,19599,19168,19051,19356,19820,21635,22863,23129,23348,23622,23912,24091,24426,24621,24685,24791,24562
2017-02-25,24442,24941,24249,23289,22002,21090,20051,19479,18899,18530,18313,18621,19215,19580,20077,21038,21680,21942,21830,21529,21315,21216,21265,21376
2017-02-26,21844,22879,22842,22580,21935,21159,20953,20794,20660,20832,21289,21748,22414,23795,24982,25037,24170,22857,21980,21395,21188,21014,20622,21016
2017-02-27,22162,23984,24117,23474,22475,21763,21089,21114,20982,21113,21096,22316,24730,26107,26007,25869,25702,25498,25219,25470,25348,25211,24941,25116
2017-02-28,26054,27053,26508,25427,23905,22980,21694,21061,20694,20469,20776,21630,23473,24374,24095,24014,24030,24085,24158,24251,24275,24293,24166,24176
2017-03-01,24966,26068,25654,24521,23068,22092,20635,20004,19520,19349,19567,20485,21715,22915,23174,23578,24068,24587,24957,25255,25428,25426,25512,25454
2017-03-02,25969,26682,26067,24922,23318,21814,20869,19934,19475,19299,19645,20924,22652,24291,24518,24469,24541,24269,23930,23546,23722,23565,23508,23575
2017-03-03,24328,26226,26395,25923,24941,23634,23474,23337,23359,23712,23828,25378,28191,29821,28921,27370,26247,25211,24432,24144,23709,23716,23619,23403
2017-03-04,23964,25429,25671,25534,25026,24651,23958,23972,24226,24520,24761,25542,26196,27254,27681,26830,25711,24374,23226,22626,22202,21815,21593,21827
2017-03-05,22128,23617,23827,23634,23082,22409,22029,21854,22147,22325,22259,22621,23255,23902,24635,24294,23321,22257,21686,21494,21620,21686,21877,21873
2017-03-06,22690,23982,23858,23070,21841,20717,19971,19345,19185,18970,19823,21066,22509,24215,24423,24140,24108,24027,23919,23810,23860,23605,23669,23946
2017-03-07,25143,25138,25503,24242,23023,21735,20452,19992,19668,19361,19757,21026,22267,23624,24276,23926,23927,23718,24131,23944,24145,23996,24291,24604
2017-03-08,25345,25873,25483,24547,23053,21893,20513,19711,19570,19479,20125,21111,22591,23834,24640,23982,23682,23370,23722,23444,23754,23547,23848,24328
2017-03-09,24596,25181,25260,24269,23002,21671,20658,19977,19941,20054,20705,22439,23958,24988,25357,24735,24046,23604,23542,23393,23718,24263,23904,24322
2017-03-10,25107,25521,25370,24368,22871,21625,20169,19471,19404,19095,19678,20511,21741,23120,23635,23533,23782,23429,23553,23598,23778,24079,23728,23997
2017-03-11,24479,24431,24673,23663,22606,21484,20361,19113,18953,18972,18876,19188,19959,20547,21136,21388,21232,20875,20618,20518,20696,20715,20737,21292
2017-03-12,22263,23134,22934,22391,21661,20629,19967,19811,19759,20176,20649,21521,22106,23440,24304,25264,25135,24744,24328,23987,23592,23388,23641,24145
2017-03-13,25139,25818,26360,25666,24949,23934,23913,23793,23875,24496,25324,27506,29623,29776,29903,29970,29788,29634,29304,29243,29139,29294,29201,29683
2017-03-14,30606,31115,30167,28437,26999,26084,25388,25052,24960,25387,26120,28315,30040,29849,29715,29453,29309,28909,28578,28497,28389,28623,28749,29388
2017-03-15,30775,32246,31994,30775,29315,28718,28841,29058,29477,30202,31116,33956,35935,35676,34713,33638,32509,31250,30551,30056,29174,28563,28262,28089
2017-03-16,29354,31892,32185,31310,30386,29956,29011,29484,30013,30068,31047,33428,35513,34761,33272,31461,29507,27790,26988,26700,25654,24835,24306,24203
2017-03-17,25379,27514,27615,26798,26111,25288,26407,26388,26450,26541,27905,30423,32296,31707,30539,29098,27692,26393,25388,24906,24269,23851,23566,23303
2017-03-18,23137,24413,24281,23206,22052,21210,20783,20425,20216,20130,20171,20809,21801,22573,23408,23696,23489,23118,22615,22015,21705,21584,21628,21638
2017-03-19,21816,22919,22656,21745,20755,20183,19589,19332,19248,19490,20084,20673,21255,22438,23284,23062,22506,21935,21736,21886,21749,21680,21549,21815
2017-03-20,22257,23725,23615,22570,21130,20395,20058,20116,20473,21077,22624,24822,26998,26846,26021,25224,24586,24132,23945,23881,24031,24299,24481,24504
2017-03-21,24759,25894,25258,23520,22185,20953,20023,19601,19409,19594,20312,22020,23366,23341,23411,23792,24179,24797,25621,26482,27120,27711,28113,28066
2017-03-22,27908,28173,26544,24503,22924,21627,20458,19710,19252,19291,20021,21286,22885,23010,23335,23904,24327,24563,25077,25379,25622,25849,25895,25498
2017-03-23,25226,26087,25407,23761,22204,20800,20069,19781,19641,19852,20662,22294,23957,23948,24007,24144,24001,23911,23969,23985,24057,24156,24123,24053
2017-03-24,24374,25510,25000,23448,21778,20662,20186,19768,19480,19726,20545,21821,23269,23364,23611,23720,23614,23564,23683,23797,23931,23998,24044,23547
2017-03-25,23464,24237,23749,22662,21681,20349,19549,18878,18480,18450,18693,18866,19633,20019,21075,22003,22456,22517,22691,22775,22849,22859,22885,22735
2017-03-26,22578,23267,22775,21658,20524,19512,18917,18472,18107,17915,18036,18127,18686,19389,20262,21073,21550,22034,22483,22970,23411,23980,24435,24609
2017-03-27,24416,25310,24707,23055,21156,20059,19141,18620,18371,18559,19346,20783,22415,22765,23416,24119,24775,25379,26030,26560,26766,26988,26996,26727
2017-03-28,26565,27223,26321,24657,22519,20906,19893,19587,19296,19432,20373,21642,22959,23151,23773,24527,25419,26075,26845,27599,27957,28502,28745,28563
2017-03-29,28053,28524,27464,25533,23463,21916,20921,20467,20060,19723,20307,22110,23197,23286,23830,24645,25514,26449,27490,28470,29303,30114,30250,29779
2017-03-30,29051,29315,28212,26063,24132,22465,21650,20808,20330,19991,20679,22099,23162,23405,24003,24731,25484,26003,26702,27299,27566,27682,27389,26817
2017-03-31,26685,27201,26255,24372,22731,21463,20799,20215,19831,19818,20128,21497,22570,22725,23360,23902,24414,24645,25003,25419,25868,26227,26260,25843
2017-04-01,24905,24996,24442,23144,21423,20199,19477,19184,18808,18701,18912,19308,19322,20073,21030,21684,22121,22495,22785,23440,24270,25020,25542,25455
2017-04-02,24660,24688,23952,22360,20864,20026,18985,18281,17893,18046,18252,18608,18427,19174,20206,20862,21340,21950,22661,23505,24645,25677,26270,26230
2017-04-03,25720,26187,25470,23853,22269,21131,20578,20041,19798,19978,20871,21904,22520,23145,23753,24338,24600,24612,24640,24496,24383,24320,24535,24596
2017-04-04,24604,25260,24923,23412,21708,20852,20435,19894,19616,19677,20302,21629,22607,22716,23417,24162,24889,25478,26341,27394,28379,29144,29483,29119
2017-04-05,28218,28173,27252,25212,23597,22310,21395,20712,20245,20109,20501,21629,23035,23597,24211,25047,25825,26126,26273,26429,26580,26677,26714,26542
2017-04-06,26170,26240,25292,23616,22103,20614,19805,19536,19186,19000,20215,21283,22473,23090,23497,23828,23762,23686,23551,23528,23433,23331,23347,23308
2017-04-07,23506,24756,24646,23475,21988,21023,20822,20489,20407,20662,21127,22853,24446,24799,24673,24528,24184,23677,23305,23424,22840,22752,22528,22360
2017-04-08,22358,23244,23403,22639,21441,20654,20643,20445,20071,20304,20499,21376,22242,23266,23290,22828,22104,21539,21138,20864,20889,21043,21291,21397
2017-04-09,21295,22065,21968,21102,20071,19516,19223,18901,18823,18988,19355,19718,19969,21114,21488,21237,20885,20826,21046,21249,21579,22128,22792,23113
2017-04-10,23027,23844,23605,22062,21045,19702,18789,18336,18159,18552,19224,20995,22561,22943,23161,23442,23849,24103,24692,25289,25827,26489,26969,26889
2017-04-11,26538,26897,26185,24177,22171,20848,19852,19209,18851,18868,19734,21707,22584,22811,23214,23934,24747,25439,26193,26969,27645,28263,28519,28221
2017-04-12,27665,28009,27112,25021,22776,21380,20383,19780,19370,19438,20114,22234,23573,23410,23898,23976,24903,25690,26517,27348,27801,28154,28312,28186
2017-04-13,27659,27873,27127,25037,23050,21414,20559,19850,19421,19475,19951,21647,22548,22808,23485,24326,25232,26334,27639,28642,29469,30056,30323,29812
2017-04-14,28786,28680,27872,25697,23424,22254,20789,19904,19424,19273,19741,21335,21742,22231,23239,24022,24869,25794,26889,27938,28831,29262,29281,28556
2017-04-15,27304,26940,26090,24425,22631,21024,20044,19617,18991,18419,18635,19172,19247,20045,21549,22808,23885,24852,25717,26701,27451,27891,27926,27342
2017-04-16,26395,26336,25830,24360,22422,20962,20004,19325,18901,18528,18562,18934,18843,19965,21142,22214,23117,24220,25279,26122,26786,27288,27452,27201
2017-04-17,26432,26554,26064,24215,22239,20753,19963,19376,19153,18859,19827,21631,22695,23162,23876,25042,26126,27224,28335,29247,29844,30286,30331,30005
2017-04-18,29339,29448,28482,26109,23834,22130,21151,20280,19948,19838,20759,22575,23506,24103,24437,25610,26895,28180,29253,30170,30523,30781,30646,30037
2017-04-19,29262,29338,28506,26167,24034,22028,21329,20998,20548,20541,21234,22351,23372,23545,24270,25150,26209,27218,28347,29427,30268,30969,31191,30836
2017-04-20,30115,29944,29160,26938,24354,22984,21742,21165,20912,20915,21210,22519,23689,24237,25037,26162,27519,28854,30310,31592,32338,32784,32822,32163
2017-04-21,31127,30785,29841,27474,25195,23665,22117,21139,20605,20460,21222,22575,23539,24267,25493,26885,28148,29482,30747,31939,32818,33325,33297,32395
2017-04-22,30855,30084,29118,26997,24789,22861,22031,21217,20595,20178,20295,20702,20816,21153,22762,24376,25777,26935,28182,29096,29911,30473,30649,30038
2017-04-23,28762,28146,27310,25553,23500,22034,21106,20283,20015,19617,19478,19477,19570,20438,21336,22163,22816,23366,23736,23982,23826,23933,23946,23738
2017-04-24,23553,24088,23767,22207,20851,19719,18827,18443,18291,18415,19315,21140,22257,22618,22967,23411,23584,23695,23841,23895,23859,23927,23998,24035
2017-04-25,24098,24791,24585,22948,21129,20219,19656,19184,18925,18963,19637,21330,22639,22660,23031,23586,24075,24608,25450,26179,27029,27844,28436,28284
2017-04-26,27813,27626,27083,24894,22466,21334,20467,19896,19516,19541,20393,21719,22677,23029,23743,24609,25513,26461,27530,28756,29822,30746,31086,30724
2017-04-27,29832,29467,28782,26581,24335,22353,21725,21259,21003,21038,21937,23062,24234,24766,25041,25815,26475,27209,28047,28838,29523,30169,30608,30292
2017-04-28,29576,29340,28824,26871,24745,23045,22100,21519,21350,21389,22028,23257,24652,25386,26037,27109,28470,29867,31326,32719,33684,34221,34415,33605
2017-04-29,32319,31669,30845,28994,26930,25123,23556,22658,22349,21893,21932,22304,22225,23669,25633,27491,29103,30327,31638,32523,33076,33299,33047,32455
2017-04-30,31360,30767,30071,28316,26317,24575,23193,22132,21589,21118,21308,21190,21183,22641,24103,25057,26014,27143,28477,29302,29779,29963,29923,29552
2017-05-01,28769,28784,28203,26175,24076,22765,22051,21392,21086,21148,22022,23510,24434,24859,25452,25879,26243,26356,26658,26969,27415,28092,28518,28288
2017-05-02,27618,27205,26706,24593,22656,21273,20375,19757,19401,19433,20177,21230,21835,22543,23117,23756,24485,25121,25921,26876,27765,28727,29339,29111
2017-05-03,28330,27737,27333,24965,23054,21351,20424,19796,19335,19196,19875,21172,22040,22657,23488,24533,25684,26679,27870,29169,30182,30677,30645,30001
2017-05-04,29028,28794,28054,25884,23632,22282,21719,20985,20471,20407,21128,22377,23041,23418,23752,24287,24576,24682,24790,24820,24369,24720,24547,24425
2017-05-05,24399,24874,24880,23281,21848,20892,20076,19537,19241,19420,19867,21335,22272,22795,23206,23546,23589,23510,23312,23121,22934,22859,22783,22758
2017-05-06,22686,23257,23299,22328,21712,20570,19904,19649,19561,19511,19627,19953,20396,21089,21632,21765,21628,21448,21288,21379,21569,21856,22219,22246
2017-05-07,22153,22426,22556,21549,20259,19120,18667,18252,18049,17962,18223,18366,18181,19161,20235,20817,21195,21683,22177,22688,23337,23979,24427,24536
2017-05-08,24274,24119,24293,22702,20883,19621,19074,18635,18786,19040,20265,21430,22308,22742,23233,23859,24387,24977,25758,26645,27445,28284,28776,28840
2017-05-09,28211,27720,27204,25072,23024,21384,20634,19969,19545,19589,20046,21739,22140,22862,23792,24922,26088,27394,28980,30379,31532,32632,33101,32834
2017-05-10,31768,30780,29875,27405,25216,23482,21065,20233,19566,19378,20077,21039,21596,22492,23667,25043,26520,27720,29108,30453,31764,32710,33066,32421
2017-05-11,31136,30034,29368,26878,24476,22819,21848,21189,20539,20436,21084,22235,22767,23431,24546,25749,27025,28139,29356,30217,31078,31510,31431,30427
2017-05-12,29357,28698,28323,26553,24556,23016,23216,22238,21723,21607,22285,23239,23856,24800,25868,27119,28483,29703,30584,31138,31190,30868,30298,29147
2017-05-13,27894,27361,26983,25538,23698,22602,21303,20347,20290,20066,19861,20127,19906,20789,22245,23438,24292,24882,25478,25942,26425,27067,27435,27284
2017-05-14,26484,25752,25579,24155,22414,20851,20137,19775,19238,18904,18960,19008,18880,19742,21443,22619,23734,24920,26296,27716,28945,29854,30438,30423
2017-05-15,29472,28214,27917,25921,23320,21492,20746,20325,19786,19896,20749,22338,22890,23906,24841,26649,28478,30241,32032,33865,35105,36369,36772,36368
2017-05-16,35177,33657,32343,29468,26466,24388,23378,22250,21528,21475,21941,22752,23630,24800,26439,28471,30711,32842,34915,36489,37757,38612,38823,38194
2017-05-17,36904,35129,33979,30966,27778,25681,24493,23428,22724,22498,23172,24193,24731,25972,27648,29645,31626,33656,35505,36916,37781,38243,38257,37430
2017-05-18,36141,34733,33839,31320,28611,26714,24267,23454,22890,22720,23071,24227,24895,25786,26951,28812,30094,31522,32744,31689,34358,34188,33716,32332
2017-05-19,31971,31237,31081,29327,27344,24802,25662,24786,24063,23739,24352,25249,25669,26820,28516,30681,32658,34636,36598,37963,38851,39146,39017,37839
