,Silhouette,DB
3,0.28051428632669917,1.1768219402042075
4,0.26675660065155604,1.1840076927679846
5,0.2622200642202951,1.1149851151693535
6,0.22563634567150745,1.2511629816136305
7,0.22169311933708039,1.2490132399697522
8,0.21647484521795746,1.2740109522851193
9,0.2081847606144442,1.2885947390185812
10,0.20389243279241318,1.3174306948890329
11,0.21036869835796512,1.27769164709437
12,0.20692698836149576,1.271629900260143
13,0.20638639794455546,1.2752544736390379
14,0.20151997984935868,1.2982089180645129
