,Silhouette,DB
3,0.4094564482524619,0.868209464928372
4,0.4015601794249093,0.9668560399674113
5,0.3108928825274123,1.1229904587720667
6,0.31001484953026626,1.0703691931735169
7,0.3054177043494445,1.1028640058515395
8,0.26172328827143493,1.186091140461877
9,0.2615812145462939,1.1577651283634613
10,0.26696694033523943,1.1161430069114109
11,0.26497344611394885,1.0906808749585293
12,0.25241271203949334,1.1684430670326973
13,0.24122456846114818,1.2126043022602657
14,0.24255984474522396,1.2073056820734414
