,Silhouette,DB
3,0.3394448094982407,1.1600048468923683
4,0.289312853411752,1.2010596233466224
5,0.26423050938867654,1.2418895906257414
6,0.259610134386817,1.3186674855780407
7,0.25613727358493177,1.2526013039971304
8,0.2645029038505277,1.1801188935381521
9,0.26189539899543307,1.1616777052038345
10,0.26720069715490197,1.152113033130449
11,0.26379358107106815,1.1645299418496895
12,0.26927867800674393,1.1368372235130229
13,0.2679050346456309,1.1242032182667019
14,0.2584598332360923,1.1674466142151243
