,Silhouette,DB
3,0.3868695473901579,1.0719678017858758
4,0.32646321201889666,1.171350120726815
5,0.31494306089567764,1.1440694342051376
6,0.2933287142323413,1.1481432207879292
7,0.2593389150900729,1.2606416736456676
8,0.2737967971096913,1.136288032498808
9,0.26492753147869935,1.1683566776661334
10,0.257271042808253,1.151922537004157
11,0.2604055389786999,1.167833733055098
12,0.2563615437918717,1.1747444370023212
13,0.25179079133471327,1.1825932959769736
14,0.25222500236638346,1.1379030725235089
