,Silhouette,DB
3,0.23939176997171965,1.468137202475911
4,0.24449723184645866,1.3248193261073213
5,0.25946846673225604,1.3000844726897065
6,0.2512438946972354,1.2659873928525145
7,0.22921337063787695,1.311478361422229
8,0.22840827041674092,1.2935109912272251
9,0.21887061801551455,1.295456905337507
10,0.22251325389290982,1.2590845111223747
11,0.21982469217968062,1.2912029504976983
12,0.20324751024952706,1.2944037751074775
13,0.2007183005511368,1.3169278524934465
14,0.19442504576679842,1.337393584641088
