,Silhouette,DB
3,0.35160506479994225,0.9315847826740878
4,0.2732300703492012,1.1318653901742692
5,0.2791558656599036,1.0759854294546725
6,0.2866691638657382,1.092758886106547
7,0.3059028013439813,1.0105018928113993
8,0.30552921847616826,0.9885617341155862
9,0.2810855084756508,1.0812325008232906
10,0.27835416003310526,1.0286613329299132
11,0.2729717178874189,1.046564623238082
12,0.25986148390008473,1.0830741040767318
13,0.27065881109144996,1.0659308439760706
14,0.2696353970587436,1.0764505330607967
