,Silhouette,DB
3,0.442939581428905,0.7266429386797876
4,0.3874354262480425,0.8524895098152424
5,0.38421706372064673,0.8622866460025499
6,0.363875237822781,0.9295028814416076
7,0.33380300328045853,0.9938651585370131
8,0.3234487133120875,0.9345490265336791
9,0.3108040285155636,0.9713094125353499
10,0.30308618362807604,0.9802400613032894
11,0.2769636088099483,1.0438938012658345
12,0.28717819269259076,0.9837984852951697
13,0.2616552143033373,1.0233210167769342
14,0.2885268520070325,1.0116185165975577
