,Silhouette,DB
3,0.39124648471705525,0.90855229484236
4,0.37367786165607203,1.0034701175856606
5,0.3113837075314794,1.1374552959582636
6,0.3138635823610415,1.0521320623440873
7,0.27928881368393094,1.1537777545393817
8,0.28247918727656374,1.1637681827637176
9,0.2768173792000518,1.216248874565363
10,0.24256305045522827,1.2311284732067458
11,0.24070164513935116,1.2502865486989565
12,0.2410043368328936,1.2496949951020293
13,0.24434930063361254,1.1855121935222521
14,0.23298634347819855,1.2759454127453815
