,Silhouette,DB
3,0.42357058755873345,1.0465129376145608
4,0.3233712647911247,1.155066499505271
5,0.3201494564235813,1.0783919185292166
6,0.30290282527215645,1.1102941362432879
7,0.3044801279682637,1.07573822054148
8,0.27930916326651334,1.1221369547844955
9,0.2719749349568959,1.1410817823712465
10,0.27584119793645845,1.1093524407159807
11,0.2525618376590312,1.1911472441067874
12,0.24098642904213669,1.1612643308098018
13,0.23582748580320478,1.1959390678493542
14,0.24473645056789364,1.1045411067962243
