,Silhouette,DB
3,0.34593090697315904,0.9993385122745747
4,0.370725134426906,0.8011452123573445
5,0.31160005266978724,0.9192240879472692
6,0.26752903151639623,1.0701324541831847
7,0.27266640251168134,1.0599349282452628
8,0.27907109799300805,1.032343364037829
9,0.2838303691889419,1.0365619080835038
10,0.28332042027940496,1.0478235516382985
11,0.2660681043392651,1.040020028607515
12,0.26090311333551075,1.064872969206794
13,0.2621594942814019,1.0491825599171722
14,0.2584852597665229,1.0494474285804476
