,Silhouette,DB
3,0.2717753610904231,1.2743304295061766
4,0.25984887768537396,1.209999564121123
5,0.23996589584695394,1.2213034249935812
6,0.24412114503230342,1.240253309607468
7,0.2442464582186838,1.249335208246796
8,0.24726638651024777,1.1556289968649418
9,0.24512331080451372,1.286236955780333
10,0.25279294803104607,1.2046144694679612
11,0.23802219649797557,1.2109564548773286
12,0.22536009247327884,1.2123228563022843
13,0.23582416133222142,1.1669082032715672
14,0.23340291365052165,1.1893936682105246
