,Silhouette,DB
3,0.43816185128170826,0.7411991821750709
4,0.33485256404988506,0.9360163679102429
5,0.3283993363388213,0.970406642422841
6,0.27741246615247056,1.0727549091644224
7,0.26851762983061234,1.140079223647996
8,0.2683904805605499,1.167349878242502
9,0.26202891552398155,1.1046583134970671
10,0.2378328293735781,1.146987984357614
11,0.23255116464184686,1.1744305087448397
12,0.23730740716227078,1.1607695769975719
13,0.23370691548154093,1.2142149997931908
14,0.2384834467343616,1.1540314102700275
