,Silhouette,DB
3,0.336479021584313,1.031876657474475
4,0.3546695111591936,0.8465382271869424
5,0.30268796876146326,0.9383369979987078
6,0.32099887969292906,0.969495175577744
7,0.267418713496809,1.0219031838767008
8,0.2634298451850689,1.0714478012403361
9,0.24429831983556244,1.1028853242331682
10,0.24377686777850263,1.034571131375174
11,0.2372465577487869,1.1017350469150253
12,0.24654826608307515,1.0939698823130726
13,0.24633210750744172,1.0831009220704875
14,0.22805254884619858,1.0915901632030232
