,Silhouette,DB
3,0.30436840108534996,1.156506189917617
4,0.26972109357982854,1.2123198170003713
5,0.27361815356408525,1.2617222057499542
6,0.26664094047349646,1.2714072769425775
7,0.27390218437344155,1.190048694403919
8,0.27194539757996056,1.1692133483228506
9,0.28438420059929814,1.1480082584607247
10,0.2791401940566437,1.0771172425110414
11,0.2720833403532065,1.1460052974847588
12,0.2655082353358593,1.1615737772754495
13,0.26307434361234405,1.1516047257560813
14,0.2669035237918542,1.132709866074697
