,Silhouette,DB
3,0.26824407829953506,1.1901681749462945
4,0.27676122401872605,1.1161694034592702
5,0.2673356425642088,1.151969537008239
6,0.2781542081889305,1.1390603355760134
7,0.28295394415070657,1.0976968717423028
8,0.2713055656566775,1.1415497083539115
9,0.2749973212113393,1.1674954086300582
10,0.2611045892699459,1.1540682080910922
11,0.26044698761248714,1.1445123416869245
12,0.23899240822096066,1.1902983481625797
13,0.23634678462265435,1.1541945522789332
14,0.23700093251479074,1.1840011013255258
