,Silhouette,DB
3,0.26198994180193275,1.3142899004331792
4,0.275220036270892,1.1767135121618042
5,0.24996456453779556,1.2309840260774565
6,0.2453415597338637,1.1813762567733197
7,0.24502495052441386,1.2030638856667764
8,0.2459002060727271,1.1844141942824633
9,0.23193673985161564,1.2357917877896831
10,0.235697975548371,1.204330610967488
11,0.2366318786744564,1.2020324648887315
12,0.23215164322017381,1.2012504250776423
13,0.22382402828272924,1.2376520986130615
14,0.23070224071138673,1.2090780405064157
