,Silhouette,DB
3,0.3490332452021546,1.0045034410806981
4,0.3364003116565512,0.9557580613346607
5,0.3096788136609755,1.1030192839844521
6,0.30688364972451315,1.04135612189332
7,0.29641909725415083,1.026681681801202
8,0.24792724536798208,1.0531787457903818
9,0.2898142076001148,0.9854741262792667
10,0.2729398493759195,0.9492744138691835
11,0.25802760473303354,0.9866576515940134
12,0.25946092936586596,0.8742119711132069
13,0.27274703669299444,0.8943480865192068
14,0.23810179368015033,0.9051997831221392
