,Silhouette,DB
3,0.26471317611770234,1.2529605075406745
4,0.3052280917113942,1.0992913036562417
5,0.3099467859131482,1.1155157775895177
6,0.2730703517286348,1.2540529750296656
7,0.24727768754156582,1.2977323995666137
8,0.2560999614515727,1.2948527076595706
9,0.2530642876312689,1.2731607174825095
10,0.21883687170554328,1.2387438484607665
11,0.27118444037065387,1.1600085813806649
12,0.2430861942059576,1.1706147820479442
13,0.2424764477612616,1.183652194154592
14,0.22558133999010235,1.2591153995777111
